,channel_1,channel_2,theta,alpha,beta,gamma
288,C3-1,C3-0,0.1846875050226502,0.10498885706687013,0.059952410458710914,0.1376152223116067
289,C3-1,T7-0,0.10569051074865177,0.044626650553475394,0.059886931833618935,0.08792179657589122
290,C3-1,P7-0,0.13135424572875054,0.06371870195695972,0.06850680081785845,0.09133626570257604
291,C3-1,C4-0,0.1475209504757802,0.09187894084154064,0.14878059421849935,0.08934981814442952
292,C3-1,T8-0,0.16295052197224585,0.0566161074686227,0.1414615151629634,0.10608269619739598
293,C3-1,P8-0,0.14901489069715712,0.09500567402462,0.05403113005523054,0.08562395326695105
294,T7-1,C3-0,0.13295323334193976,0.07268933173549381,0.05921297704589156,0.0683604003526041
295,T7-1,T7-0,0.09568486638820027,0.07492360551753864,0.04410808950569548,0.08345224213341096
296,T7-1,P7-0,0.056274531888140814,0.13180613405095978,0.061028979657057725,0.1466417040019764
297,T7-1,C4-0,0.1001985822633838,0.19981694250998888,0.06589597500054106,0.1753278328704853
298,T7-1,T8-0,0.12702887196865387,0.09121613936035386,0.09878640492555196,0.14590208960090778
299,T7-1,P8-0,0.10816678181098384,0.17134131918874934,0.05044406469183072,0.08873383837560571
300,P7-1,C3-0,0.20603524626439165,0.022838017289199517,0.08711795925377007,0.15665227502150572
301,P7-1,T7-0,0.15159069971650774,0.11183606378358962,0.11585968588498755,0.08133037516642404
302,P7-1,P7-0,0.12338687016919744,0.120077910165653,0.11656539976889432,0.0762412708129912
303,P7-1,C4-0,0.06555578673496547,0.11180012323693816,0.21264236403263875,0.05336712440510927
304,P7-1,T8-0,0.14913932091351298,0.09233544764506098,0.08885215342415538,0.19907294554920105
305,P7-1,P8-0,0.15196292686354326,0.10055923276164737,0.07335805667553608,0.045414770326393336
306,C4-1,C3-0,0.10350548647833907,0.09004500348213272,0.031067070819206195,0.06366173452525846
307,C4-1,T7-0,0.049221327158846764,0.09050428654688067,0.04302271698157968,0.04556645214333547
308,C4-1,P7-0,0.05681648486152451,0.13214629962397406,0.021464165480027268,0.07828457793762603
309,C4-1,C4-0,0.03845961203889054,0.05275326637154727,0.04275135480032427,0.0681215349395882
310,C4-1,T8-0,0.07644457424415102,0.06880954160249497,0.11055145625979844,0.0516315700706077
311,C4-1,P8-0,0.04431516337332076,0.1893589672458173,0.03186009440987456,0.08595936040301144
312,T8-1,C3-0,0.060345484126820025,0.13935048048847906,0.0942381617381406,0.0938426423442222
313,T8-1,T7-0,0.07691445530185817,0.07028700639659168,0.065507101979929,0.03894200099543388
314,T8-1,P7-0,0.04579750110979695,0.04699421313226182,0.15565669518757744,0.03647641521675735
315,T8-1,C4-0,0.07409443432306208,0.04495691683805586,0.13144193752328945,0.19366373002275825
316,T8-1,T8-0,0.13801293648235444,0.013216237440939744,0.0486369352795078,0.047946391922633884
317,T8-1,P8-0,0.06019463933246575,0.03758928677539742,0.05043223239917033,0.08557354593334426
318,P8-1,C3-0,0.17076980604016676,0.1262419094501909,0.03651271322106301,0.04754289878120454
319,P8-1,T7-0,0.1339256200006003,0.06769616253936561,0.052421772978648494,0.04951599772696769
320,P8-1,P7-0,0.11807307278942394,0.18778963460750675,0.15432728390239073,0.08705630164554087
321,P8-1,C4-0,0.03862718667999472,0.043312995251155895,0.2031397594132329,0.15939929435169106
322,P8-1,T8-0,0.14277614010422282,0.13858756301814426,0.04020073255982104,0.1145750664070256
323,P8-1,P8-0,0.12838275275596586,0.1724178207764555,0.12243350828028435,0.042440081686332204
324,C3-1,C3-0,0.10892029020067673,0.10105436005895732,0.1326695657898253,0.14150208278884802
325,C3-1,T7-0,0.18118065096790195,0.12541985707569822,0.04441333655981742,0.06752764196293456
326,C3-1,P7-0,0.17734901218171806,0.09443185893046416,0.032193830700721564,0.04504972201300873
327,C3-1,C4-0,0.08795434165495551,0.10316551627926736,0.1145391124122362,0.02670824211418237
328,C3-1,T8-0,0.10009906848238204,0.09820352561516137,0.08458471978155745,0.0803358199518735
329,C3-1,P8-0,0.014963723527784543,0.11867033913584725,0.052520954143014616,0.02603405443900836
330,T7-1,C3-0,0.0829881415742319,0.03898249687987272,0.044401043868829315,0.15631368371500132
331,T7-1,T7-0,0.14610627086320496,0.0294756666653512,0.0820058436943311,0.1165158567764798
332,T7-1,P7-0,0.1518501747730433,0.09356300940748356,0.07866869347584635,0.03152953024573018
333,T7-1,C4-0,0.16056455664557093,0.10301680704875864,0.08226963678965737,0.10159670106641022
334,T7-1,T8-0,0.1344638869503162,0.07085035547019128,0.07822618117447586,0.06463346147375991
335,T7-1,P8-0,0.06499990112966371,0.06341838279238797,0.08479193856164371,0.04885568832670803
336,P7-1,C3-0,0.1311171963589233,0.06277772860029793,0.1765117974372459,0.09086011107273706
337,P7-1,T7-0,0.21930148762060075,0.06833465469135379,0.1798420444293718,0.08979060053189745
338,P7-1,P7-0,0.25785119519492344,0.0434732989407258,0.15879956593667552,0.0373873099372164
339,P7-1,C4-0,0.14793490606972132,0.14060396333534492,0.20887199772158854,0.13623302733634726
340,P7-1,T8-0,0.15886734664214694,0.1306233579750456,0.102337697385011,0.03536084427372764
341,P7-1,P8-0,0.11260671319274555,0.1829939583602923,0.09246977295445513,0.04528821762574962
342,C4-1,C3-0,0.07216590966098488,0.0753688121170773,0.026996015279944108,0.02718140831394461
343,C4-1,T7-0,0.08210317669047361,0.08812937090968752,0.03696562849567294,0.03544130398160654
344,C4-1,P7-0,0.051522552636209966,0.08173022960484509,0.11490611469638742,0.0713153010929076
345,C4-1,C4-0,0.045998883721814966,0.0873873920744151,0.03469977404939417,0.08427715669872797
346,C4-1,T8-0,0.0309667075934761,0.10733010040895102,0.15312610228047108,0.051448363421854576
347,C4-1,P8-0,0.029442764495345587,0.16089620102146604,0.04476597871489359,0.2676897257075457
348,T8-1,C3-0,0.11500689488950835,0.03506552712922597,0.11955053402370652,0.08733294753529132
349,T8-1,T7-0,0.11967046855458552,0.014072218699376813,0.09033416936999376,0.0961876115713239
350,T8-1,P7-0,0.15859281279917184,0.09837525615684722,0.09365489571951016,0.09989010189010504
351,T8-1,C4-0,0.07344678340068025,0.05195218752590764,0.046998480976044116,0.06790216424744401
352,T8-1,T8-0,0.02902433794966968,0.06957280134777091,0.14210247255165795,0.17698257683854055
353,T8-1,P8-0,0.06351083015789216,0.13015034044914894,0.04274473301896697,0.20102430513768288
354,P8-1,C3-0,0.09336823066404658,0.0724593404965214,0.1450286869033967,0.09552632725907753
355,P8-1,T7-0,0.1138130383246491,0.02968677869432685,0.1817827266593784,0.08393255943812601
356,P8-1,P7-0,0.1369059252264848,0.043867720742115736,0.20106323520094446,0.035058148940626616
357,P8-1,C4-0,0.0592612273571397,0.043144156612109234,0.05283671895315413,0.143952483069129
358,P8-1,T8-0,0.04997972678515119,0.10392355037931686,0.112942494808751,0.1703558410878547
359,P8-1,P8-0,0.016344079414095408,0.14700725477635596,0.0709996527558058,0.15051321882691834
360,C3-1,C3-0,0.05615771876386538,0.04184268059150538,0.0438921056298207,0.10091854981525544
361,C3-1,T7-0,0.05258662253722515,0.06310402758597239,0.05404890723903831,0.07459590140548014
362,C3-1,P7-0,0.05876597635173955,0.09033991034002584,0.053057552950626384,0.09394016968944104
363,C3-1,C4-0,0.03176551804075145,0.06322631988261951,0.08005032072345553,0.10322212525963316
364,C3-1,T8-0,0.0398002393286926,0.12476994389371945,0.03246297983508921,0.08208942721479141
365,C3-1,P8-0,0.032579743591995974,0.0723573727957835,0.17680319259185526,0.03367208371504277
366,T7-1,C3-0,0.07155568557871952,0.0366798738865729,0.05941062716803031,0.10872976052862214
367,T7-1,T7-0,0.08737087621913397,0.043906961000772016,0.13351444232403406,0.11752752461048395
368,T7-1,P7-0,0.034665077443912805,0.027190764788445204,0.03952247221937511,0.11139725339305144
369,T7-1,C4-0,0.06847904247258145,0.08604342755215741,0.1043802694375032,0.13871588444326016
370,T7-1,T8-0,0.07897663767710265,0.12289004420305208,0.10742721968276844,0.09052328743601724
371,T7-1,P8-0,0.06288597731148661,0.0836912114548087,0.08856358192949239,0.06753048300075094
372,P7-1,C3-0,0.08510802652986887,0.035137654309136145,0.10151780515421288,0.09478666773711036
373,P7-1,T7-0,0.09945001708971746,0.09727252732706156,0.09633370088836103,0.07202143023408318
374,P7-1,P7-0,0.01109156180667408,0.06124517575986516,0.07657067292718854,0.06412172721831158
375,P7-1,C4-0,0.040330732322584696,0.09396020690707076,0.07474970506565283,0.09107399760716604
376,P7-1,T8-0,0.07954996187227698,0.17040642579879292,0.07609750181943699,0.04546189602021036
377,P7-1,P8-0,0.039945745773260335,0.09839773135775172,0.07076203160100894,0.07744660147076157
378,C4-1,C3-0,0.022464431254567704,0.04416765006412908,0.051474562641081516,0.09549530875843544
379,C4-1,T7-0,0.0521507418463068,0.025511930100254987,0.08485443776184046,0.07911831430046518
380,C4-1,P7-0,0.07556762794665127,0.035184534600099765,0.04661615100614442,0.11137871668184401
381,C4-1,C4-0,0.11042330961879092,0.16462876940088358,0.032189079770713336,0.029873611238437493
382,C4-1,T8-0,0.09568718124325364,0.097832200539828,0.06264625944661352,0.03622959582649954
383,C4-1,P8-0,0.05621423499217185,0.12328262311104562,0.05735700270407189,0.05168528165915756
384,T8-1,C3-0,0.03444134739034521,0.0387905084725786,0.06458908220511661,0.04354987036231449
385,T8-1,T7-0,0.07042944794717476,0.04104454716405605,0.057673992550272675,0.09661087549090323
386,T8-1,P7-0,0.1041341072205843,0.032074299838305544,0.041666395282697374,0.0712630756586387
387,T8-1,C4-0,0.060908329462593384,0.09517558025404646,0.09805351456247492,0.04779656925665713
388,T8-1,T8-0,0.08448289946642472,0.043920902539074734,0.06888186765496034,0.13270356758823545
389,T8-1,P8-0,0.10473562169445927,0.15528251533803694,0.045829881602922465,0.1906825743742736
390,P8-1,C3-0,0.13371218373824176,0.02173341486291163,0.10153622088846348,0.09250382414479706
391,P8-1,T7-0,0.06282856564292523,0.12200851422986145,0.09733096167500943,0.14280260504354078
392,P8-1,P7-0,0.06550467293865575,0.070351932369928,0.11347869312548585,0.14109099172629014
393,P8-1,C4-0,0.11229749161852193,0.15617096351949092,0.06164273544590587,0.1115181479039209
394,P8-1,T8-0,0.1561659115450387,0.1443362405852316,0.05715369488442636,0.2258202709159613
395,P8-1,P8-0,0.07327267381535396,0.1839186786339901,0.06043746559102419,0.09235658753018916
396,C3-1,C3-0,0.09153412354192964,0.04059996619561442,0.07924316471490342,0.06143222132859363
397,C3-1,T7-0,0.10974663544355577,0.05996710631392003,0.03662792712363568,0.09099143691193094
398,C3-1,P7-0,0.07969220647176728,0.054302497674193775,0.043024097962927985,0.11041295362452093
399,C3-1,C4-0,0.15607305094609827,0.0389668646022863,0.06757253511136277,0.1751869953572258
400,C3-1,T8-0,0.05144335928198779,0.12366375509870695,0.12826988423522367,0.0624909852936604
401,C3-1,P8-0,0.08619503456083702,0.08467824971371994,0.07937060764971443,0.1668895916196211
402,T7-1,C3-0,0.07025242030978075,0.061733827561899726,0.06810528619616836,0.07157747038054474
403,T7-1,T7-0,0.08598756987880991,0.08830716730160589,0.05365125949085163,0.1136264097040454
404,T7-1,P7-0,0.01537462698299973,0.11708726136129358,0.03890721798709595,0.11255785683856684
405,T7-1,C4-0,0.057608708342785336,0.1250307056793437,0.11673562756699722,0.14679699182595093
406,T7-1,T8-0,0.12464459512276807,0.13668010668772484,0.04237195858864262,0.0878547262586494
407,T7-1,P8-0,0.01246790308134012,0.06548860341703601,0.09434578010572324,0.15287177499597415
408,P7-1,C3-0,0.0493137438734698,0.032167501169614574,0.07061424663074113,0.1334666682044749
409,P7-1,T7-0,0.20580625691067175,0.06721108709789267,0.08767787210072726,0.1054302208230957
410,P7-1,P7-0,0.06262433613280924,0.17014956212918275,0.058184627623955223,0.06980723259882858
411,P7-1,C4-0,0.02616655027060656,0.13105367614085045,0.12633663408108425,0.10280112211713263
412,P7-1,T8-0,0.01832971869298122,0.1047247432272718,0.07852725206114437,0.07148308345549816
413,P7-1,P8-0,0.06027356349383903,0.024013156509050632,0.06913117960019034,0.0939509039114008
414,C4-1,C3-0,0.0945798438597915,0.07468611011365882,0.04163802199425347,0.05164555766495379
415,C4-1,T7-0,0.07613445298173896,0.1090226405280888,0.0756748617627553,0.030223405450109576
416,C4-1,P7-0,0.0913702843261829,0.03372423286868753,0.046388937572175014,0.028368916341236262
417,C4-1,C4-0,0.19481601400397605,0.05883666892062722,0.05908237472839036,0.03173122667994442
418,C4-1,T8-0,0.053760400624484714,0.04220285846540395,0.04445590769228187,0.17127555229241295
419,C4-1,P8-0,0.06578945953625283,0.035403646282924785,0.0774796094710881,0.13461879936670304
420,T8-1,C3-0,0.1256551365504276,0.0165001528262991,0.04051922643635353,0.04035031176711529
421,T8-1,T7-0,0.056661176307799835,0.02232453365200921,0.09108087404292348,0.1253687189964378
422,T8-1,P7-0,0.059934574802827836,0.11688200254062107,0.1077925604802892,0.15413464754878362
423,T8-1,C4-0,0.021023877076890317,0.09206879272316562,0.045217716460143206,0.045060519224396835
424,T8-1,T8-0,0.1305738423575264,0.10444914008355258,0.0368491096813014,0.2092388620386242
425,T8-1,P8-0,0.0153031693059931,0.03246502252040733,0.12436665032590065,0.16943860618613096
426,P8-1,C3-0,0.1119276433158482,0.028943803476831214,0.02506163055588188,0.06597222505000891
427,P8-1,T7-0,0.030998651828008938,0.03877806274821863,0.03279892938694702,0.12771851938524226
428,P8-1,P7-0,0.018851976730040604,0.06828195666551141,0.04425218907876665,0.046187204648243364
429,P8-1,C4-0,0.1739055590608256,0.030634227078519424,0.06919901800498382,0.10351008634761888
430,P8-1,T8-0,0.01992051514160139,0.07269497921255834,0.06153377453884695,0.08299889724811173
431,P8-1,P8-0,0.11953211528315995,0.04766652802501864,0.034481093211351066,0.053380735298281023
432,C3-1,C3-0,0.07151144737686714,0.15545451485163606,0.09601100479869963,0.12055440586927656
433,C3-1,T7-0,0.04946753466311934,0.12485503036985175,0.2383520067873058,0.0839808770754417
434,C3-1,P7-0,0.13109854862533213,0.12771305200239216,0.23709126775993064,0.08879477279828735
435,C3-1,C4-0,0.03307326566933058,0.041345638662043264,0.028423138997991024,0.05574768633683782
436,C3-1,T8-0,0.06463305832833995,0.05001413330327691,0.0416978521887108,0.07855406205711088
437,C3-1,P8-0,0.1555920106957195,0.06328529224561004,0.05011272209213862,0.04770320672891139
438,T7-1,C3-0,0.06570138780183657,0.11923494111360425,0.07482715645512106,0.15339714112162522
439,T7-1,T7-0,0.06248316472192945,0.06669970264498193,0.19146824310977487,0.09208901880752944
440,T7-1,P7-0,0.0578353643741057,0.14966068594229176,0.20880947262176255,0.07382462835877436
441,T7-1,C4-0,0.06273886156785778,0.08734600846246175,0.06121075754043511,0.08966328837298647
442,T7-1,T8-0,0.0575317551329906,0.08365870443148676,0.0429367746757282,0.06040258586267345
443,T7-1,P8-0,0.1005304516170214,0.12119790239528595,0.07604258793739037,0.0836486132590795
444,P7-1,C3-0,0.10005519534169878,0.12366533547657765,0.08553243841229755,0.07177690127902381
445,P7-1,T7-0,0.14502296660715214,0.027388266402971068,0.12677600714303516,0.1149672810331333
446,P7-1,P7-0,0.14366801576847044,0.08427853022749758,0.2335707570106584,0.029439660646008125
447,P7-1,C4-0,0.0814180706207822,0.040547922301914535,0.034420714604358624,0.016534854482363956
448,P7-1,T8-0,0.17438364762246628,0.0888446319283242,0.050347531876349036,0.05819913701624351
449,P7-1,P8-0,0.08995011818030636,0.0895565069100574,0.08017653908332928,0.051256967273399054
450,C4-1,C3-0,0.09052610887725997,0.15897380091357455,0.048898851232944684,0.10313947903010208
451,C4-1,T7-0,0.07338010494413602,0.1296746951701922,0.03689884215612592,0.049840514434587285
452,C4-1,P7-0,0.1181223374605258,0.16135440461650852,0.05969464093160061,0.02480108610671162
453,C4-1,C4-0,0.09114943912081837,0.02198220491637732,0.10579349743306406,0.12333038098389112
454,C4-1,T8-0,0.1187922343915943,0.05112324166333202,0.2165249826390108,0.03489556952553846
455,C4-1,P8-0,0.07064284529134476,0.11467137437700214,0.13907330249909314,0.1386746672312016
456,T8-1,C3-0,0.034295390297092734,0.1100687320440758,0.06891459962518523,0.03812413499768151
457,T8-1,T7-0,0.06960313567851996,0.09135992904717896,0.03600851880461882,0.06731479333238465
458,T8-1,P7-0,0.07677394731510175,0.15363391569857324,0.04327174820126623,0.17295721362442226
459,T8-1,C4-0,0.028089878055650424,0.036377764024630235,0.0923739381331946,0.14002429564277427
460,T8-1,T8-0,0.026081896264739054,0.0562598862247739,0.06274100780233101,0.12520924429270736
461,T8-1,P8-0,0.05593443808391604,0.06028365865341595,0.08250293236085167,0.1269852667703879
462,P8-1,C3-0,0.03019036725914993,0.1438692498003239,0.045340923320657665,0.05110279878906724
463,P8-1,T7-0,0.14130795710607258,0.11994400236970235,0.0580826279917186,0.16364978829901947
464,P8-1,P7-0,0.1593877101464433,0.14733259291349948,0.059908133922659285,0.16927657579453734
465,P8-1,C4-0,0.0777021892830528,0.10550154485436396,0.13278886874505993,0.16478058511272814
466,P8-1,T8-0,0.0508810389424823,0.11539266793273807,0.1396818925540626,0.10569318350498468
467,P8-1,P8-0,0.10099416800331362,0.10963677505839366,0.046423402623498485,0.0615935658554803
468,C3-1,C3-0,0.019177380353115614,0.06564682360010712,0.12834601997108985,0.04195851656591472
469,C3-1,T7-0,0.05091819587490245,0.11294924629411268,0.08951839848483026,0.07226426452749933
470,C3-1,P7-0,0.05274735143999267,0.12351535556378745,0.12796445865054512,0.1264836798553068
471,C3-1,C4-0,0.024896384727923385,0.06232125122616688,0.06737938887789093,0.07758456443077802
472,C3-1,T8-0,0.03625789826908171,0.027302691009977342,0.06107749905989975,0.052877093795726415
473,C3-1,P8-0,0.192572294650602,0.07307756255331646,0.1200447090218385,0.06908492887271556
474,T7-1,C3-0,0.12204162215517422,0.03989748254014515,0.15141848258528498,0.037729452518289235
475,T7-1,T7-0,0.06381136044891768,0.0952561828258394,0.09431847054345133,0.09776836415889914
476,T7-1,P7-0,0.03971932499838995,0.06588514345776972,0.1261384003684276,0.08071312409663696
477,T7-1,C4-0,0.08748412072683444,0.08319440376758852,0.12339308853455368,0.07173371639656485
478,T7-1,T8-0,0.1263484901153181,0.06832733781950405,0.09430666578952723,0.05548077971289028
479,T7-1,P8-0,0.13270673368530453,0.034295879655140284,0.055697029256593415,0.17687835271597727
480,P7-1,C3-0,0.07999793038776966,0.025610404488073838,0.07631488118371355,0.10349058931199373
481,P7-1,T7-0,0.17725641506779902,0.06955874299286828,0.07731581080036927,0.08220659333457014
482,P7-1,P7-0,0.16642572141714632,0.03024030299732707,0.08868277792615145,0.08722491436698247
483,P7-1,C4-0,0.11619786558324315,0.08414966856933184,0.039976853975247285,0.08832431838195585
484,P7-1,T8-0,0.1683799732057695,0.0409643765370543,0.012599256197005543,0.10465735255714123
485,P7-1,P8-0,0.1793192421754407,0.02394968511375331,0.04304334065993078,0.09318623294690984
486,C4-1,C3-0,0.18127678223672405,0.14702991120616932,0.19389348027062386,0.062121207356132226
487,C4-1,T7-0,0.1205066563227526,0.07666580488261297,0.0908732751597223,0.1274735702499767
488,C4-1,P7-0,0.1390416799412996,0.052766125634091415,0.11581777584056227,0.1230132936672508
489,C4-1,C4-0,0.09098072212212567,0.027437429212601457,0.06606255856832308,0.03793740363334327
490,C4-1,T8-0,0.06815009841474401,0.05484846752370587,0.061778011184034115,0.06869906204976275
491,C4-1,P8-0,0.05268094631517719,0.030583612662651118,0.0712082574460508,0.029147674787584173
492,T8-1,C3-0,0.08819866450644033,0.13178991124438832,0.06749673170484881,0.08825921347478803
493,T8-1,T7-0,0.2631814571823017,0.08043030642016448,0.0959283981150136,0.07804191341690321
494,T8-1,P7-0,0.13177558410439055,0.07014655594750907,0.12060720246212905,0.07358830193658211
495,T8-1,C4-0,0.13030287966686485,0.16104969720332274,0.11387104049942898,0.19906520399777924
496,T8-1,T8-0,0.1044969182881024,0.032557668024665025,0.1241934126815014,0.061805548337983025
497,T8-1,P8-0,0.2266694373115768,0.026453509123925526,0.08470958600533697,0.059040966531390335
498,P8-1,C3-0,0.13655849299193076,0.2087653002124525,0.04038239208552173,0.08305398503611597
499,P8-1,T7-0,0.1792777111372521,0.06856909251582445,0.057774372244316564,0.08050176098869691
500,P8-1,P7-0,0.20728958260367528,0.08795740095076254,0.14639200386517512,0.029544168145775495
501,P8-1,C4-0,0.0998820711529023,0.07370796124290803,0.044632398791201434,0.1890477410403983
502,P8-1,T8-0,0.1649482376500733,0.06027055062536451,0.1355337518365409,0.15834528917262275
503,P8-1,P8-0,0.1617493084299837,0.018761999294954774,0.045432070835356005,0.1053331726510654
504,C3-1,C3-0,0.04510692884770896,0.05768259754942302,0.07827498080678627,0.08081256532242963
505,C3-1,T7-0,0.07513377323952615,0.03887916137015171,0.0412657475404463,0.10308479621969556
506,C3-1,P7-0,0.08507126352382673,0.15624669174971734,0.03845944221615545,0.050561894650293586
507,C3-1,C4-0,0.03570343969560666,0.02890203346470447,0.1242856771263752,0.07820709358944611
508,C3-1,T8-0,0.08003207597605473,0.09140185943863942,0.09415337534902103,0.05815336675878807
509,C3-1,P8-0,0.06613867971800243,0.1970074398296568,0.0748670153923661,0.061695923870677474
510,T7-1,C3-0,0.1827677362097718,0.08054852051202656,0.04513402610360636,0.11030845979200622
511,T7-1,T7-0,0.12948643746854274,0.07654272983532033,0.09370144725710297,0.09859217361511058
512,T7-1,P7-0,0.1261144950371674,0.09393013436617058,0.03739044596659585,0.07519800270986163
513,T7-1,C4-0,0.08201603532318542,0.058079803301108276,0.13924757170785834,0.1462559038453974
514,T7-1,T8-0,0.11730189903445748,0.08210413389620491,0.03291198650761767,0.04105467937627336
515,T7-1,P8-0,0.1501782581703204,0.18182841369571326,0.12688289529408867,0.09225471895363717
516,P7-1,C3-0,0.1390604606502681,0.06510390936790507,0.04037461315887048,0.10005626336499676
517,P7-1,T7-0,0.1363334360493088,0.11951104957785215,0.08272206022157738,0.11007544244435792
518,P7-1,P7-0,0.10769038103669376,0.13533845334896993,0.062324464056323366,0.06904180521562282
519,P7-1,C4-0,0.06489768343409784,0.08295861596838447,0.0904284448028034,0.10061999431208088
520,P7-1,T8-0,0.04137982328739955,0.019647708122377542,0.03653772247960931,0.07769187300828527
521,P7-1,P8-0,0.13038242916275986,0.06087177053687555,0.050342601252379916,0.07127347679973081
522,C4-1,C3-0,0.11848258479855348,0.09410459131608466,0.10488081882784916,0.06797915706199674
523,C4-1,T7-0,0.05361904941245834,0.16388561386948894,0.06488549257968844,0.07453261616199146
524,C4-1,P7-0,0.0792216160780895,0.045817352465329225,0.030272057284732524,0.12149416103439035
525,C4-1,C4-0,0.08483980742654229,0.0934193473123589,0.0671727065369556,0.10984851174651206
526,C4-1,T8-0,0.05152144700401876,0.03831919610948087,0.1346880278537771,0.04782868834300685
527,C4-1,P8-0,0.10346507986048574,0.07549187014803309,0.15901008992179327,0.12310790563248356
528,T8-1,C3-0,0.14325160142119098,0.06069688437200847,0.23616678515044026,0.048460717893764466
529,T8-1,T7-0,0.09645123154336764,0.052874079779380426,0.09591943236814382,0.09572401246467774
530,T8-1,P7-0,0.09835747461468662,0.0381501183762981,0.03354168997661516,0.07891611628746549
531,T8-1,C4-0,0.12966582487887546,0.08986853096133032,0.0510242765064934,0.11691459373614205
532,T8-1,T8-0,0.15695964739715276,0.08274253124235839,0.0496688745976944,0.055427596773814806
533,T8-1,P8-0,0.18838779079874327,0.035246020477702415,0.09023613149828158,0.025105219513048317
534,P8-1,C3-0,0.16601295427923826,0.07344228315341901,0.12336411699377699,0.1262210700833649
535,P8-1,T7-0,0.16985544503201191,0.060971445746978326,0.0902860471425734,0.07650229526083252
536,P8-1,P7-0,0.09116413621392976,0.09671734309907573,0.11465645406298945,0.05237446636546442
537,P8-1,C4-0,0.14410150770516247,0.027039640112220157,0.02172058595754722,0.15299156258494406
538,P8-1,T8-0,0.17111660891618008,0.060664521771375365,0.051614239974947115,0.03742423714928096
539,P8-1,P8-0,0.20623609233585505,0.05816507950265645,0.030504156069822645,0.030129425545307162
540,C3-1,C3-0,0.05740998704907972,0.048557623450886406,0.06429449649926212,0.11687166634065045
541,C3-1,T7-0,0.08048642760408484,0.06332103535533562,0.14557185308873127,0.11265441472990766
542,C3-1,P7-0,0.10472609758902332,0.0757333536576064,0.07884382303744977,0.10794088726453954
543,C3-1,C4-0,0.17618922100951054,0.07892829515877503,0.07242583449442087,0.05225342278752571
544,C3-1,T8-0,0.15684277585249062,0.08997060030663746,0.037419240391838346,0.07873334220197874
545,C3-1,P8-0,0.21732692555334587,0.062193244835169935,0.08100890529577699,0.06065564566722542
546,T7-1,C3-0,0.07221357961937419,0.08583183046255298,0.05755347656928755,0.07466161203402827
547,T7-1,T7-0,0.02607006604619552,0.11163400009238968,0.026052331827203144,0.1205046395694585
548,T7-1,P7-0,0.040300717142326775,0.05858438390622405,0.0859622342116677,0.09512546706091887
549,T7-1,C4-0,0.0817533422555543,0.10132357130586513,0.09108202329537074,0.05875306213783136
550,T7-1,T8-0,0.0653953564926754,0.0838860820759264,0.027022543037607972,0.0785866638877009
551,T7-1,P8-0,0.06946807549190691,0.04543525501257667,0.027015227427667488,0.06932518121928355
552,P7-1,C3-0,0.07647056160285523,0.034093841395066035,0.11631164952569595,0.03325005737861308
553,P7-1,T7-0,0.03998375801100353,0.16977033159033894,0.05470348086443348,0.05098037780808353
554,P7-1,P7-0,0.037134874362774316,0.15802116453136433,0.08744099564798992,0.04285319571727006
555,P7-1,C4-0,0.031410792463600824,0.09361538808296202,0.08800837914501801,0.0842950015459152
556,P7-1,T8-0,0.07696885046798695,0.07050292403848148,0.06104109622660335,0.14778464380890427
557,P7-1,P8-0,0.08457314836305661,0.04813902598236617,0.08232743281974053,0.14703557831147376
558,C4-1,C3-0,0.0957799702634074,0.12451761713808475,0.07605369431508552,0.07423329301479435
559,C4-1,T7-0,0.03945006944999421,0.060469760273927815,0.07838549962316921,0.036535307183803815
560,C4-1,P7-0,0.0660868394070112,0.10629509264682964,0.050297932705052936,0.08867049089455578
561,C4-1,C4-0,0.055272586613148135,0.033972524530431134,0.02377688406202713,0.06549932458611467
562,C4-1,T8-0,0.03314100130340802,0.030682934602815088,0.09073558381982312,0.050013910637452114
563,C4-1,P8-0,0.07434786171759064,0.06495365648231563,0.07061232912076175,0.04933290459570445
564,T8-1,C3-0,0.07829114586278192,0.07761369941633506,0.1148650346016477,0.052557457889774666
565,T8-1,T7-0,0.05959997265277098,0.06515042060094027,0.04848188112941622,0.06466266911013023
566,T8-1,P7-0,0.07642950916479889,0.05690838481704144,0.13542061095083285,0.05242495986191212
567,T8-1,C4-0,0.03871296442277194,0.02510915789098158,0.11944203662059598,0.0967607988381319
568,T8-1,T8-0,0.07294349602883428,0.04326905681259482,0.052774785812055636,0.05226759192812224
569,T8-1,P8-0,0.1029889982445462,0.09671768227868408,0.10074330894260464,0.10596049196178224
570,P8-1,C3-0,0.11511584436229055,0.1172515033906738,0.05057211056080162,0.1314873881443827
571,P8-1,T7-0,0.04320710247478826,0.19108750415184864,0.048763762370663585,0.08917498337184276
572,P8-1,P7-0,0.04291481845390647,0.17648724985630715,0.09960939120210026,0.040740288607095436
573,P8-1,C4-0,0.060227611816684734,0.027005260970713284,0.04747738412134755,0.11026091061099122
574,P8-1,T8-0,0.01139879226473865,0.055585910616178055,0.06466490315900818,0.10478345512819473
575,P8-1,P8-0,0.02856884069653428,0.05866458923820993,0.09435327019038912,0.109551344181751
576,C3-1,C3-0,0.040155130116072295,0.09369744624579826,0.16873010765159252,0.08268107603787689
577,C3-1,T7-0,0.09678262200733996,0.1384445383437164,0.03861243787768203,0.12928280735554912
578,C3-1,P7-0,0.07371783863934908,0.12010096106159425,0.121953119259784,0.054778660869742736
