,channel_1,channel_2,theta,alpha,beta,gamma
290,C3-1,P7-0,0.1919052703569721,0.05335194991362653,0.05894309241552649,0.091769073680794
291,C3-1,C4-0,0.11580150533210773,0.06564947999966818,0.13266938420434124,0.17210947892336134
292,C3-1,T8-0,0.09560463140646716,0.09638769649287246,0.06935505925486696,0.15757711019176066
293,C3-1,P8-0,0.14411725515704268,0.055890349993874655,0.06046300463315929,0.11218025338528484
294,T7-1,C3-0,0.17842615892442054,0.09469749504383153,0.08918527221334276,0.13434007535371345
295,T7-1,T7-0,0.2784364104662642,0.04301748183965513,0.06089426606080647,0.13945904516930938
296,T7-1,P7-0,0.17759734204874553,0.052062049990130484,0.038871784405858284,0.08981453303935229
297,T7-1,C4-0,0.15135886253050598,0.05748667138880615,0.0481393416995981,0.16125286904761346
298,T7-1,T8-0,0.14862109172393048,0.12898992542149815,0.06316380590615367,0.14444872429803324
299,T7-1,P8-0,0.1307097481219687,0.12540671328690414,0.04840998269583057,0.1977447218062801
300,P7-1,C3-0,0.2363800610079856,0.05738883485350527,0.07736702624757888,0.2494407475080697
301,P7-1,T7-0,0.3793735446593896,0.14737673617947472,0.16830321231866868,0.11694038394812915
302,P7-1,P7-0,0.2636938118010666,0.09684841688739874,0.12686699520055147,0.09130022821684204
303,P7-1,C4-0,0.11149771281256536,0.01674986590684964,0.04988088766966826,0.13914785933797336
304,P7-1,T8-0,0.2110952938312045,0.06645128648452887,0.10019633935847673,0.07834760647938467
305,P7-1,P8-0,0.17272299777048458,0.05505062237832396,0.09973768669351503,0.09567343833623676
306,C4-1,C3-0,0.1147869184790376,0.07660580650332183,0.10784326278728884,0.10363414876499556
307,C4-1,T7-0,0.13199075887767894,0.1703166251519063,0.14499814661471205,0.09879946742486946
308,C4-1,P7-0,0.07444074615982754,0.172372748828169,0.09639784408557464,0.1754802649961845
309,C4-1,C4-0,0.04054215648702888,0.07524717959176194,0.09759459929587168,0.04986210513624795
310,C4-1,T8-0,0.08869909070294359,0.046069518567206966,0.1079512471251841,0.10457030139445084
311,C4-1,P8-0,0.04643688215948525,0.061965802173827585,0.053213079948336815,0.07911349315169339
312,T8-1,C3-0,0.08254298555500984,0.05601350872836381,0.2474196454415063,0.11694641342877266
313,T8-1,T7-0,0.2027334870068772,0.14478554459738713,0.3012845730973979,0.0451471671444813
314,T8-1,P7-0,0.10098406786497888,0.0750850021518333,0.3219054810822225,0.09880467803007724
315,T8-1,C4-0,0.1108350071420306,0.08571125859151868,0.0929061278106664,0.18360305230681406
316,T8-1,T8-0,0.0909082489150181,0.1408777199243288,0.20479525835368925,0.11455431050579624
317,T8-1,P8-0,0.035419416156118086,0.10734344177477777,0.2621581716183187,0.12969710401429616
318,P8-1,C3-0,0.22339017803297465,0.14630237928697132,0.20244474889998615,0.07653675661108028
319,P8-1,T7-0,0.32286578982649305,0.2105964154449433,0.17755540333230369,0.15495323251840648
320,P8-1,P7-0,0.2281652354313296,0.1897610302280841,0.15641381138185667,0.20339414442319576
321,P8-1,C4-0,0.09484950361577432,0.06580301674591307,0.06381158674226692,0.07558280428653355
322,P8-1,T8-0,0.0884346301461283,0.07741892083946883,0.0670785957776504,0.07739404905280978
323,P8-1,P8-0,0.0970502353626656,0.05122237382730955,0.07588262443205004,0.06401227008581065
324,C3-1,C3-0,0.1233748531660928,0.06922390147722399,0.259112322664605,0.20665688515382155
325,C3-1,T7-0,0.1318484879833449,0.07065349442808826,0.04032318549515483,0.08048049488137904
326,C3-1,P7-0,0.03520035462926635,0.08166288016673917,0.053390867288047816,0.17234833522136744
327,C3-1,C4-0,0.2544914115323384,0.02562416620158567,0.2512889213639333,0.0456924988609047
328,C3-1,T8-0,0.03538959591302194,0.19189862544736164,0.03978269996452375,0.21808321224790156
329,C3-1,P8-0,0.1169101074163666,0.042956633927661234,0.03120859898896118,0.17936002039005008
330,T7-1,C3-0,0.16370862155219476,0.03130682436834099,0.09385213500186836,0.07790265355302045
331,T7-1,T7-0,0.18163481311240492,0.06412808258890247,0.029939025809538413,0.05264846692985061
332,T7-1,P7-0,0.07121864911298446,0.1598970904639124,0.17896672806455055,0.1350990867036077
333,T7-1,C4-0,0.20770033637377747,0.06748659868618759,0.09434335043278397,0.2028356641168237
334,T7-1,T8-0,0.057174316369107865,0.2061727818298769,0.20188741314151565,0.2114270567717044
335,T7-1,P8-0,0.02955592051991385,0.0600527189981839,0.26028231483221664,0.16488781591142868
336,P7-1,C3-0,0.16463958009535412,0.04120487116245379,0.10255979607682017,0.1266008156570498
337,P7-1,T7-0,0.2420977665802736,0.06494707534073843,0.06254835742652944,0.07287848098727398
338,P7-1,P7-0,0.06499775013057528,0.11712163186012885,0.0431304535123028,0.11698381715893763
339,P7-1,C4-0,0.37272342714133977,0.12261756780513147,0.0959592167733348,0.07132413017958565
340,P7-1,T8-0,0.10362701548274997,0.05578025389923385,0.15458888519076758,0.16220891675640242
341,P7-1,P8-0,0.03895236241923064,0.07832719091545648,0.11882261327817956,0.06355672766062041
342,C4-1,C3-0,0.09916388138475653,0.034962923779536734,0.036283975172802393,0.03193202356997614
343,C4-1,T7-0,0.1285153407701398,0.02725344836054068,0.08465528796187173,0.09098059583303568
344,C4-1,P7-0,0.1391019795983673,0.10171870109380073,0.07886847999173392,0.20654902397781355
345,C4-1,C4-0,0.1647088308587339,0.03698814103155782,0.1938622073939708,0.21741184379424894
346,C4-1,T8-0,0.02948394601524068,0.027781099165037883,0.04412681620456218,0.07634061577979424
347,C4-1,P8-0,0.034263729636373204,0.060547323968656024,0.03942738043098719,0.11220294225956486
348,T8-1,C3-0,0.19311993638733013,0.0827259484931614,0.18252207449115646,0.15690857914832332
349,T8-1,T7-0,0.13264843676928104,0.03662841537863346,0.12662025503700688,0.041594692752550316
350,T8-1,P7-0,0.12456449390584308,0.06011982086448716,0.1839521438149368,0.3045950172507423
351,T8-1,C4-0,0.2356419752976553,0.048479613622564866,0.025413357348467582,0.21705366285041205
352,T8-1,T8-0,0.08115158401487292,0.10132311102089113,0.04325096651288095,0.0778975768032619
353,T8-1,P8-0,0.14118782057408855,0.19040963421517412,0.028567834506297376,0.042358144076828565
354,P8-1,C3-0,0.216657168198337,0.0620456572246636,0.0522439488767833,0.04333115152283711
355,P8-1,T7-0,0.23352367687814385,0.07338066662515189,0.05866876710818701,0.10839054991469334
356,P8-1,P7-0,0.06373095448866622,0.039647104550596085,0.04749496197009561,0.18612756253760068
357,P8-1,C4-0,0.3901381419933239,0.14427840731113487,0.02925272431166473,0.2540711104942961
358,P8-1,T8-0,0.09850585832050857,0.09537911140978286,0.16731930036835238,0.06748573502915338
359,P8-1,P8-0,0.0722725225995936,0.1688999590869478,0.06878209994480937,0.07225921826783678
360,C3-1,C3-0,0.07121050695006849,0.08297428643063669,0.07355800268965015,0.06479202666342551
361,C3-1,T7-0,0.14673699595127307,0.09941807452467004,0.05224515858750007,0.04656395354161985
362,C3-1,P7-0,0.142722447747586,0.15828603706696528,0.12714336277197355,0.15843902987916475
363,C3-1,C4-0,0.081977193392173,0.07992528600351888,0.1443700878915163,0.07950249801813643
364,C3-1,T8-0,0.10484977818840714,0.08291639645246578,0.08543268968807835,0.06880611204379129
365,C3-1,P8-0,0.16927905376872246,0.10401597193951813,0.07574744065029244,0.09645629598430147
366,T7-1,C3-0,0.04407659289079515,0.09617813569522853,0.13638715799278206,0.13860897774111802
367,T7-1,T7-0,0.1601720743852937,0.08793814450245356,0.10199360908536843,0.05925835335617623
368,T7-1,P7-0,0.14821535658669666,0.1517684040576279,0.09780061305445074,0.08880192844542106
369,T7-1,C4-0,0.11178610436957877,0.03080590853188778,0.14088619931620486,0.11251525506140224
370,T7-1,T8-0,0.15581287212918007,0.0663948976352499,0.04205239982712918,0.0578533490265697
371,T7-1,P8-0,0.13635534687670378,0.11193406742532447,0.09833220915292304,0.11693184456783501
372,P7-1,C3-0,0.1135997286751002,0.1462818075523219,0.10989499629035344,0.04022425326179715
373,P7-1,T7-0,0.1482510643451343,0.11850875676507805,0.0196229865479152,0.055022501691726566
374,P7-1,P7-0,0.1300803770370116,0.14855349634213189,0.03902192752815485,0.18590664322876915
375,P7-1,C4-0,0.1179188277948105,0.13004161460393024,0.15706571361511473,0.07048146082371919
376,P7-1,T8-0,0.1434867084909475,0.12383112880550752,0.08815628975349266,0.051085866216677316
377,P7-1,P8-0,0.16457364857927867,0.11820939261225585,0.06487992013628427,0.154016458686742
378,C4-1,C3-0,0.10294372475836018,0.07673188964707979,0.14100499286328272,0.11936254141995173
379,C4-1,T7-0,0.1320435885156748,0.07750634344841638,0.09933312312704944,0.1851681696445052
380,C4-1,P7-0,0.10558095536347084,0.19057459511951585,0.12627470627075058,0.07946013530473436
381,C4-1,C4-0,0.11143724874370474,0.027613359212812785,0.05266852718654153,0.2015110475909859
382,C4-1,T8-0,0.11186633233325873,0.1824502080123008,0.2617463816031663,0.158470765691064
383,C4-1,P8-0,0.11740078735230924,0.09833849723178102,0.1210500369527361,0.166294853564665
384,T8-1,C3-0,0.05811248374218229,0.07864282233580269,0.08500070935756937,0.18530255305796625
385,T8-1,T7-0,0.12732817629857487,0.11975481695782225,0.13038431721561475,0.0918147605332797
386,T8-1,P7-0,0.093944236473852,0.2641775601622236,0.19679697180953815,0.05318453822462204
387,T8-1,C4-0,0.14726512324423136,0.06726561126430712,0.08273743804136266,0.1110921331893608
388,T8-1,T8-0,0.15856767048389342,0.12223928719227488,0.08478315269934132,0.13663841102201613
389,T8-1,P8-0,0.15645753022175954,0.11738135313701975,0.21650935172557007,0.09947286290834427
390,P8-1,C3-0,0.1277410420065788,0.23281690569056065,0.13541220750635516,0.1598658723071361
391,P8-1,T7-0,0.2174878224521338,0.20593519397083615,0.13441166851235872,0.18949820273117876
392,P8-1,P7-0,0.13938073505016796,0.3135424495148853,0.13747065640784276,0.047732615616284
393,P8-1,C4-0,0.16552760861491525,0.06172449750521442,0.09304982963911623,0.15551128633437492
394,P8-1,T8-0,0.24043352295560255,0.13721646741584725,0.10773132588886417,0.08589668835395411
395,P8-1,P8-0,0.29846475539174994,0.18678318064327376,0.2386327890535236,0.06604819030535466
396,C3-1,C3-0,0.04307590279872237,0.04970171904463909,0.1104286429069551,0.12932009957026208
397,C3-1,T7-0,0.14106994719892965,0.05281238264511464,0.19014214510655436,0.05818722993224865
398,C3-1,P7-0,0.2303753816354337,0.06857032415730012,0.18475021077399092,0.181074368055116
399,C3-1,C4-0,0.16454977888817698,0.1347465855719719,0.1439874907357495,0.1583572853124573
400,C3-1,T8-0,0.17331811092121466,0.20548173236014824,0.14175255454294985,0.08857459742887178
401,C3-1,P8-0,0.036574527272318434,0.17699926358835127,0.0604542043106927,0.11962622067963932
402,T7-1,C3-0,0.05538529798107975,0.0676570937764627,0.046529054813409916,0.1551016566766931
403,T7-1,T7-0,0.17053906523126758,0.1023562865691941,0.07921487098268855,0.1218031528813435
404,T7-1,P7-0,0.27928383245153915,0.09547108915876568,0.10591287804097706,0.1903418400794142
405,T7-1,C4-0,0.14531002578963995,0.07905185146612727,0.1375060845239851,0.1798668658031205
406,T7-1,T8-0,0.09552330758240313,0.13382637402768133,0.16296547415910334,0.31355200452141696
407,T7-1,P8-0,0.0907042557019374,0.2412136725030781,0.06356689426633487,0.10029410339135676
408,P7-1,C3-0,0.05204802755871085,0.06853623000442599,0.2400096536160552,0.12984982464538278
409,P7-1,T7-0,0.1489194752930964,0.18655651948954755,0.30587938461113423,0.08596795641841692
410,P7-1,P7-0,0.19634010876423497,0.09271595770095296,0.3340110738644971,0.10787079455816788
411,P7-1,C4-0,0.15894712311811554,0.06511467703753142,0.06564207324198486,0.07560238945154994
412,P7-1,T8-0,0.12257074657392693,0.09719537099404536,0.06410404657977109,0.09649299725238697
413,P7-1,P8-0,0.038343047352456895,0.1897567928592432,0.3784759572301623,0.04196241183630018
414,C4-1,C3-0,0.06319754861416732,0.14408804437758127,0.1081793226812993,0.043811444682703635
415,C4-1,T7-0,0.1557103816825475,0.06671801039764885,0.07763985695697108,0.13662351622121993
416,C4-1,P7-0,0.13318300932132476,0.06089025505266155,0.05582488334337573,0.10815297813540277
417,C4-1,C4-0,0.12820355035575096,0.16082598175419166,0.24221180898586625,0.18881051190949266
418,C4-1,T8-0,0.12049499598790055,0.08513960484883458,0.1805032941103952,0.04759717330225547
419,C4-1,P8-0,0.05538021005206056,0.04970096662918795,0.09607933109833416,0.24173791128749955
420,T8-1,C3-0,0.13648294681545844,0.21785187979057505,0.10926080571890892,0.07658219667556726
421,T8-1,T7-0,0.20223461460260966,0.2288983894536256,0.15071755268552406,0.12165797381103023
422,T8-1,P7-0,0.1917481119543507,0.22502209538951767,0.07228829402561733,0.1812454605909171
423,T8-1,C4-0,0.11681589074788712,0.08031226991062357,0.12012039917583918,0.03942524324428052
424,T8-1,T8-0,0.1502454209363248,0.06747641011410946,0.15501197209191184,0.0989609139144014
425,T8-1,P8-0,0.033253308512430524,0.1106848641548306,0.03770719605387257,0.13576020311825346
426,P8-1,C3-0,0.06903050644472551,0.14892535637411547,0.21049922460825127,0.06678577420067362
427,P8-1,T7-0,0.18884768779096647,0.06950453248742999,0.13387115513486586,0.10974633003311464
428,P8-1,P7-0,0.14051565226868487,0.046680126665065186,0.08124712497780874,0.13024958123538774
429,P8-1,C4-0,0.14826051335383084,0.08388412620224751,0.12348357232317644,0.11417466517034955
430,P8-1,T8-0,0.11070331716913068,0.07395616283386852,0.08392584340920671,0.09987318946332917
431,P8-1,P8-0,0.05933977497437003,0.05960973894763545,0.09273185498672934,0.0670506094922631
432,C3-1,C3-0,0.030305878445436387,0.03418784208641724,0.09365156868567016,0.12667263132759127
433,C3-1,T7-0,0.03288072415640924,0.020823227830850558,0.019002678600185348,0.12695233126957975
434,C3-1,P7-0,0.058079109396807015,0.1257557754532436,0.029401052818992995,0.1192378605938054
435,C3-1,C4-0,0.08751184447661753,0.07320426359058174,0.06416583347262768,0.07468919185339074
436,C3-1,T8-0,0.06196395583579775,0.06260270250570893,0.04520208562097559,0.11733545370180345
437,C3-1,P8-0,0.17064258822454226,0.1246257176404439,0.045570415710929006,0.14663083393753165
438,T7-1,C3-0,0.053581950209611484,0.0749452987478404,0.1031016946287294,0.08068553847035077
439,T7-1,T7-0,0.0383287093166488,0.08359679120495107,0.11569137339582194,0.045936952982712186
440,T7-1,P7-0,0.11285481946372132,0.0842001872631833,0.08132336719139087,0.1065400897006986
441,T7-1,C4-0,0.07906697423102238,0.0392856737914107,0.12152838873384875,0.06285899463508125
442,T7-1,T8-0,0.06229083753802076,0.07440791688685645,0.049104413115539564,0.058872227068544065
443,T7-1,P8-0,0.12391165355070922,0.08082658885574365,0.19956855084918687,0.11197322043515748
444,P7-1,C3-0,0.05501658167292465,0.1074692512770975,0.10851735229140264,0.04994238012552819
445,P7-1,T7-0,0.08829599760288265,0.078634489182976,0.07363469027648338,0.20288711755171346
446,P7-1,P7-0,0.14431875290993,0.16485087593570902,0.1569062692630198,0.14223125042710327
447,P7-1,C4-0,0.09659487482361673,0.09024673211824194,0.053299539534020564,0.0947711771916383
448,P7-1,T8-0,0.05298866062974589,0.12600445761239015,0.1053800002784917,0.04048017978225482
449,P7-1,P8-0,0.136552008393484,0.1286588036708639,0.12045583615009255,0.04414610514387726
450,C4-1,C3-0,0.033092388750052014,0.0774040574056202,0.17701521761513378,0.13679425328932354
451,C4-1,T7-0,0.023579692602377914,0.06939653296000106,0.06321895588092029,0.07629631882198963
452,C4-1,P7-0,0.08326858088121665,0.1157211303185086,0.1700336658325072,0.06724694983507848
453,C4-1,C4-0,0.10151135777393268,0.04899844166725323,0.11251384353574233,0.18257788772675346
454,C4-1,T8-0,0.05761952107858385,0.10564043956836533,0.10183468210884587,0.05674235868520805
455,C4-1,P8-0,0.021611491624108692,0.10940053361337364,0.19828203365173133,0.0825112059535788
456,T8-1,C3-0,0.12177386480958655,0.09111953304766417,0.1912217047129535,0.1174120746276922
457,T8-1,T7-0,0.05883248674787672,0.029047510144957694,0.05731458444999084,0.062150934309074826
458,T8-1,P7-0,0.17381293246398175,0.11406611609128035,0.061114407424543285,0.1942656801609573
459,T8-1,C4-0,0.031595605195723166,0.06551611297619099,0.08608734917653557,0.05615406893883206
460,T8-1,T8-0,0.056376814359999985,0.10744740725759068,0.19844141050086075,0.18486803216954611
461,T8-1,P8-0,0.04660216388786086,0.10263513533996343,0.19969719302194194,0.0840962313574834
462,P8-1,C3-0,0.07120823443980577,0.10420866500277387,0.0961450596313978,0.08363157952696314
463,P8-1,T7-0,0.0532090445970762,0.06465101573118473,0.07817897255408235,0.25244788582200034
464,P8-1,P7-0,0.14922191149756606,0.1265456542675853,0.0749937751360061,0.1668505394880917
465,P8-1,C4-0,0.04880352383387769,0.05564842263478785,0.11821307564942325,0.14835910031802196
466,P8-1,T8-0,0.03749584787754386,0.12598751940446284,0.11923567172111038,0.10200910795806413
467,P8-1,P8-0,0.0755681093402562,0.13043914659577802,0.17058075115704413,0.1442007071461092
468,C3-1,C3-0,0.02468736971156386,0.19345107484452795,0.09986918233101452,0.1345694258507542
469,C3-1,T7-0,0.1530992807666485,0.348742627827549,0.3422890981588481,0.13171718321206413
470,C3-1,P7-0,0.1757323458691614,0.4267711588348929,0.3001101825476806,0.1725040183930498
471,C3-1,C4-0,0.1623144653567501,0.2781478140926641,0.21825228135736485,0.19973964759597496
472,C3-1,T8-0,0.11837920627094355,0.1116151162252648,0.16954443943793354,0.1860454248107964
473,C3-1,P8-0,0.03410177199095433,0.11532827386782107,0.21623135250928915,0.2265686569842061
474,T7-1,C3-0,0.040925310985626864,0.11159473380563847,0.16307931046564947,0.2507395143229251
475,T7-1,T7-0,0.1525911409099338,0.2677330871022018,0.07172920927506743,0.15335048135297907
476,T7-1,P7-0,0.19294865910398995,0.3306225014649417,0.20488136595998,0.05216484597830661
477,T7-1,C4-0,0.22793267236412365,0.27277091858783864,0.10083006652760723,0.2588082246525214
478,T7-1,T8-0,0.11189939759957516,0.2133338793419087,0.1060767157408826,0.06712109393370631
479,T7-1,P8-0,0.10318935885059688,0.13755265997689128,0.2283181419489883,0.4288365493999212
480,P7-1,C3-0,0.1188244431081018,0.11788367618738207,0.0372961177752142,0.053646869095274975
481,P7-1,T7-0,0.1261120413314026,0.3509142034882147,0.06595596354056263,0.10126932495834699
482,P7-1,P7-0,0.1388876084306596,0.3581535959337989,0.13707753561400654,0.16556970735953433
483,P7-1,C4-0,0.1420896859962623,0.17335632115399427,0.2769098289528741,0.1471762332988262
484,P7-1,T8-0,0.1948205031663693,0.20445511885236645,0.233156765652121,0.11697893636565955
485,P7-1,P8-0,0.15524116215473674,0.10014215610168316,0.3019514528016904,0.3233470118189665
486,C4-1,C3-0,0.11150317286188842,0.12649732554364745,0.2329286302484341,0.11161639566806136
487,C4-1,T7-0,0.3002940082863597,0.24670976359297764,0.1485052532501516,0.14121302721375914
488,C4-1,P7-0,0.02746189694560373,0.0974775991161526,0.23551678554473546,0.0649465131819919
489,C4-1,C4-0,0.14569704023398145,0.10077436425908347,0.13157869945537545,0.06694918377565683
490,C4-1,T8-0,0.038379285539695863,0.06089416747204874,0.0325782884020442,0.15109051201163676
491,C4-1,P8-0,0.06857901645446131,0.058825150126246666,0.18989624761324853,0.07708012515743437
492,T8-1,C3-0,0.1388138007636305,0.263125290337687,0.10786337776386856,0.04131604853279625
493,T8-1,T7-0,0.30610520418380743,0.2704680945159983,0.040115540318260534,0.11592236126897065
494,T8-1,P7-0,0.0605152534847262,0.20180270450493012,0.07687653204539911,0.11762774507193295
495,T8-1,C4-0,0.17126267320038305,0.06530688356914667,0.08765379522065918,0.2610426544658554
496,T8-1,T8-0,0.05294604512096222,0.08561548470749986,0.08101468893602756,0.24772395471918296
497,T8-1,P8-0,0.07462018925203802,0.08876598729136115,0.08781366971758195,0.22363858748409346
498,P8-1,C3-0,0.10410123842925427,0.19457468470866973,0.15328293670221818,0.0667115019173668
499,P8-1,T7-0,0.1735480936316185,0.2640082275191993,0.06426254063025877,0.09349447143547784
500,P8-1,P7-0,0.08909639713333632,0.2441786904342287,0.22828656604390665,0.13659236201349947
501,P8-1,C4-0,0.22392128797911096,0.04897574743423738,0.06571059846713577,0.09867517135998334
502,P8-1,T8-0,0.12125388595506685,0.05295893366189243,0.08039130126025149,0.0912002960525896
503,P8-1,P8-0,0.19354810812885093,0.13345120843186134,0.09609930759247301,0.11681176153903093
504,C3-1,C3-0,0.205819700102427,0.19931842671978955,0.10602723261553193,0.0744435242318074
505,C3-1,T7-0,0.13690502929144754,0.059773624148403565,0.1604815633599443,0.08122496129853768
506,C3-1,P7-0,0.1729707021184462,0.09500467125719814,0.05840571386397901,0.08384134247323989
507,C3-1,C4-0,0.22255490059882616,0.3003629168443415,0.1710654721125631,0.10925611846181202
508,C3-1,T8-0,0.2416094149073903,0.12059336670926354,0.180443621278505,0.11000232650133483
509,C3-1,P8-0,0.2963351808730221,0.06968240623281531,0.2519909555359313,0.06463068775236536
510,T7-1,C3-0,0.1817937877706156,0.1997906346442348,0.14087456339287835,0.11169042201423926
511,T7-1,T7-0,0.11876952412320432,0.032586994936491684,0.1364969197837814,0.08361300061401125
512,T7-1,P7-0,0.2610887003434765,0.058213989436198973,0.07315083307346769,0.06889688136087647
513,T7-1,C4-0,0.14138384677382074,0.23776957723108375,0.2571180277437373,0.1693178470626725
514,T7-1,T8-0,0.19436863702755705,0.13479980447160822,0.11914307731534733,0.14847460953527136
515,T7-1,P8-0,0.3150791488987819,0.05519577495234088,0.2236718718559764,0.09788733924907816
516,P7-1,C3-0,0.18948204775350888,0.1349991057764564,0.08663580736536612,0.05135819593108105
517,P7-1,T7-0,0.0715068855027603,0.08707336994870216,0.18154109331281626,0.08294298278394382
518,P7-1,P7-0,0.1820877082046426,0.06481565984660449,0.04302268781043767,0.07825450666931319
519,P7-1,C4-0,0.13784651050541982,0.15580132935775146,0.3121490881302602,0.2755287919982363
520,P7-1,T8-0,0.047836688103692286,0.07978188665292918,0.05654873488634974,0.0466679222246949
521,P7-1,P8-0,0.2967176731989801,0.07075156175048346,0.08850305146300637,0.07960959461068268
522,C4-1,C3-0,0.09776777926438904,0.04183522365484348,0.10211493495466184,0.1581568839362716
523,C4-1,T7-0,0.13034741987244325,0.15937766748616095,0.07570646688156478,0.1696225562228416
524,C4-1,P7-0,0.1333708345140612,0.08944126871270977,0.09630339903235896,0.07266674776038504
525,C4-1,C4-0,0.14368596439627526,0.17904200701527584,0.3399908994919121,0.397153164326676
526,C4-1,T8-0,0.21996290804079846,0.08558886503892474,0.10596225573397748,0.15647321130159364
527,C4-1,P8-0,0.06454257600771122,0.039241328510714366,0.06339004397978908,0.08259590617901
528,T8-1,C3-0,0.10506443325104156,0.0416346388102895,0.14391110385626776,0.06593626439831872
529,T8-1,T7-0,0.04523481804186991,0.3284378775464685,0.25695190108327176,0.13336322841639972
530,T8-1,P7-0,0.05166878300876857,0.05688072915855723,0.09404182502021592,0.16948252240063616
531,T8-1,C4-0,0.14070496678625524,0.13281648181303554,0.20485173246238766,0.1493776048061533
532,T8-1,T8-0,0.05343850149300591,0.07543646580430463,0.15753957637918928,0.10222521611253747
533,T8-1,P8-0,0.18447197936695195,0.01618222181340706,0.2275841526880324,0.14504024383395114
534,P8-1,C3-0,0.1747531309856212,0.06011731579208784,0.2315577830107205,0.1185783252562893
535,P8-1,T7-0,0.05117758831098998,0.2477141703683731,0.23669261660371216,0.07712109244352554
536,P8-1,P7-0,0.10265455744700347,0.0667098195840816,0.12798172983653175,0.14580387697740493
537,P8-1,C4-0,0.10702069897699967,0.19253285237742607,0.22128291203695985,0.2411293319763893
538,P8-1,T8-0,0.04652443451729942,0.03933010446213426,0.0985223335305641,0.21926548879478572
539,P8-1,P8-0,0.2932698868407268,0.041228497754668636,0.1124555058178756,0.1318869508730873
540,C3-1,C3-0,0.11016376592053424,0.08736721005331231,0.03223401585143953,0.16117271137269532
541,C3-1,T7-0,0.11831932037667305,0.11314555011095227,0.08423348945200805,0.13242837395623186
542,C3-1,P7-0,0.07139981832134043,0.030331280246436082,0.09037073108579532,0.05253982353313104
543,C3-1,C4-0,0.02563593898698505,0.055836360632862216,0.0884031638234202,0.13430125167426002
544,C3-1,T8-0,0.07824381881859009,0.11282305964676835,0.07298615103685747,0.09443994146780783
545,C3-1,P8-0,0.04782160764529575,0.0420901524659232,0.1302740554632626,0.1166744086170501
546,T7-1,C3-0,0.10552046178610117,0.11246705367395532,0.11067411044152173,0.12788679084272694
547,T7-1,T7-0,0.050948591405715636,0.08947826718354364,0.0785676294077364,0.0682115659315011
548,T7-1,P7-0,0.051300288046072895,0.02058196108559241,0.13697845546350068,0.13120557118944898
549,T7-1,C4-0,0.030378131521344564,0.08059367728988331,0.098353021135373,0.15109249047595907
550,T7-1,T8-0,0.05162944775025157,0.05695507138067597,0.13967729831198206,0.041113578067181744
551,T7-1,P8-0,0.17123515306151002,0.0698516256463541,0.10724039766463574,0.12842626084979125
552,P7-1,C3-0,0.11169277461719472,0.08730890935970995,0.2244982865652632,0.1522403280299158
553,P7-1,T7-0,0.02711264947034329,0.15198599481337016,0.17923177047601238,0.10589793141943504
554,P7-1,P7-0,0.030241017468029388,0.04575736192063135,0.2427798077701161,0.22328997255895625
555,P7-1,C4-0,0.13082341488930802,0.07923069364466702,0.07731241838354683,0.1144780013808112
556,P7-1,T8-0,0.1928138974252012,0.057293791963742936,0.19724881643206726,0.300135715202
557,P7-1,P8-0,0.11857509829401347,0.09979528992240964,0.20491188219556364,0.1854210437183884
558,C4-1,C3-0,0.0646663365038367,0.042610201922249014,0.027608944736251983,0.17334185578141018
559,C4-1,T7-0,0.3587535587435815,0.09019572719948472,0.09856404594409716,0.10688865730219256
560,C4-1,P7-0,0.3013549473964501,0.08250219611304244,0.057636141526926914,0.043733290698878415
561,C4-1,C4-0,0.02769639682593857,0.0692035141154937,0.03530000152803847,0.184911692651111
562,C4-1,T8-0,0.0747365225656376,0.08449758147941687,0.07326421145473631,0.06646998165992356
563,C4-1,P8-0,0.15644154706915522,0.06624091498282922,0.07278747480620587,0.054409178237159926
564,T8-1,C3-0,0.06923871977217556,0.03299170470307035,0.06224544189060543,0.08981228941328158
565,T8-1,T7-0,0.23032309517685734,0.13733030291006268,0.0702614592103163,0.1344640930452998
566,T8-1,P7-0,0.16963858741162322,0.05282440133690115,0.06369586058566402,0.040413338670129285
567,T8-1,C4-0,0.036151853688985054,0.04217253788184848,0.05476575078599593,0.13646866837174673
568,T8-1,T8-0,0.117497075230271,0.020862858989786945,0.08444928391430209,0.17258987122003866
569,T8-1,P8-0,0.12397093447893345,0.07147734816387627,0.06340998805294487,0.12515641327808413
570,P8-1,C3-0,0.07757613370302238,0.09426017224906012,0.15769979861905914,0.15275683164725365
571,P8-1,T7-0,0.356240137956892,0.059024647108673216,0.19580680732622266,0.16930289271912266
572,P8-1,P7-0,0.3395613770183423,0.031885104729987096,0.07056182841636624,0.07729485595726382
573,P8-1,C4-0,0.06137715641899678,0.039469728699351135,0.28288699339788337,0.11316999506230208
574,P8-1,T8-0,0.056839194178894326,0.05492521933338107,0.10338473860641388,0.10029155752223648
575,P8-1,P8-0,0.10583789768008013,0.07840546297468444,0.2619978070602615,0.16334381876500487
576,C3-1,C3-0,0.08412953860871429,0.15763146831721875,0.07107679049903944,0.057410139167030264
577,C3-1,T7-0,0.21347575979602934,0.10338548676223096,0.06381569821670545,0.05152851231092268
578,C3-1,P7-0,0.1592299400990885,0.07957526634779577,0.07421823446313124,0.11435515837530415
579,C3-1,C4-0,0.2263894440569659,0.01692985472477108,0.05443240831003918,0.19304689875914716
580,C3-1,T8-0,0.20667365130498772,0.0820929679983718,0.22676930887977595,0.03851040352584379
