,channel_1,channel_2,theta,alpha,beta,gamma
386,T8-1,P7-0,0.064581667,0.13492191,0.052473266,0.123224576
387,T8-1,C4-0,0.022074146,0.044412363,0.053814274,0.071634724
388,T8-1,T8-0,0.097437449,0.065795611,0.050032499,0.057690245
389,T8-1,P8-0,0.05717564,0.076682326,0.023544425,0.053643316
390,P8-1,C3-0,0.114957306,0.043554352,0.115813685,0.070611924
391,P8-1,T7-0,0.044285315,0.124698565,0.08874502,0.054417576
392,P8-1,P7-0,0.074706518,0.072894222,0.046876799,0.164322189
393,P8-1,C4-0,0.036174363,0.044459721,0.029314813,0.111463312
394,P8-1,T8-0,0.024807793,0.048613281,0.056612079,0.083354576
395,P8-1,P8-0,0.066282447,0.024802507,0.070248946,0.086995715
396,C3-1,C3-0,0.053423201,0.050894755,0.061633053,0.123796746
397,C3-1,T7-0,0.038525827,0.128843634,0.108146822,0.107836504
398,C3-1,P7-0,0.026101251,0.059401017,0.038977544,0.053524362
399,C3-1,C4-0,0.110343547,0.158228878,0.074576158,0.067660551
400,C3-1,T8-0,0.106128024,0.052779192,0.036489144,0.082517018
401,C3-1,P8-0,0.06665535,0.079264299,0.071103729,0.019406112
402,T7-1,C3-0,0.044033255,0.026612434,0.049309617,0.083407967
403,T7-1,T7-0,0.096029504,0.02945658,0.071426971,0.062264923
404,T7-1,P7-0,0.052082856,0.06557046,0.087093301,0.033317697
405,T7-1,C4-0,0.071079864,0.073941965,0.074142821,0.083427718
406,T7-1,T8-0,0.07943527,0.031030539,0.105474083,0.117365531
407,T7-1,P8-0,0.08930972,0.029528149,0.163945113,0.047791841
408,P7-1,C3-0,0.059378528,0.109523524,0.033398643,0.046052157
409,P7-1,T7-0,0.104465468,0.094737151,0.108208557,0.098781163
410,P7-1,P7-0,0.039805378,0.053132956,0.088143388,0.098863143
411,P7-1,C4-0,0.077584855,0.059513452,0.106909527,0.036591598
412,P7-1,T8-0,0.117990411,0.027601937,0.124154663,0.148763462
413,P7-1,P8-0,0.121004129,0.068782325,0.143332079,0.107064203
414,C4-1,C3-0,0.028333893,0.07248317,0.049878043,0.089295282
415,C4-1,T7-0,0.117638917,0.033424211,0.077611118,0.058134548
416,C4-1,P7-0,0.120770507,0.090319647,0.086315739,0.095834344
417,C4-1,C4-0,0.070565559,0.073840792,0.130046432,0.057501759
418,C4-1,T8-0,0.034082552,0.038291168,0.074628768,0.141083332
419,C4-1,P8-0,0.101328419,0.030116872,0.070656355,0.103962721
420,T8-1,C3-0,0.089261947,0.061248807,0.056167088,0.035140907
421,T8-1,T7-0,0.187107948,0.042992367,0.091413306,0.018811765
422,T8-1,P7-0,0.220584645,0.061309021,0.146566528,0.040945596
423,T8-1,C4-0,0.088028751,0.039927662,0.119952272,0.037006351
424,T8-1,T8-0,0.0653169,0.040934281,0.119557784,0.114981528
425,T8-1,P8-0,0.149251538,0.024123883,0.097740039,0.12144903
426,P8-1,C3-0,0.062805831,0.093846986,0.124638675,0.104169001
427,P8-1,T7-0,0.089320816,0.071466587,0.05607485,0.077235187
428,P8-1,P7-0,0.101753836,0.060311725,0.067989777,0.037911549
429,P8-1,C4-0,0.076240361,0.02256848,0.144555183,0.018897279
430,P8-1,T8-0,0.067568563,0.039261236,0.135348046,0.082723527
431,P8-1,P8-0,0.115340125,0.055034906,0.159076086,0.083054474
432,C3-1,C3-0,0.029004844,0.16659994,0.166696815,0.084510482
433,C3-1,T7-0,0.155002804,0.089444533,0.182623674,0.078465281
434,C3-1,P7-0,0.206834454,0.092069342,0.038189125,0.046226204
435,C3-1,C4-0,0.137829938,0.067086512,0.062678415,0.245080725
436,C3-1,T8-0,0.228948879,0.068176905,0.065433107,0.112411842
437,C3-1,P8-0,0.245995421,0.058518465,0.154375446,0.101777139
438,T7-1,C3-0,0.124208576,0.25943473,0.088442894,0.262659385
439,T7-1,T7-0,0.096296871,0.0640354,0.115167816,0.260168008
440,T7-1,P7-0,0.124968158,0.017769984,0.079619596,0.104678887
441,T7-1,C4-0,0.109703897,0.149928152,0.328056768,0.035080776
442,T7-1,T8-0,0.190850277,0.153820821,0.08511423,0.052487419
443,T7-1,P8-0,0.211743938,0.148244274,0.056285236,0.216283873
444,P7-1,C3-0,0.190880517,0.065361184,0.064228748,0.114532546
445,P7-1,T7-0,0.034607294,0.052578715,0.077922014,0.048456012
446,P7-1,P7-0,0.07711972,0.083206941,0.054951709,0.079023888
447,P7-1,C4-0,0.047854854,0.090402428,0.177498595,0.211203729
448,P7-1,T8-0,0.067943375,0.135670639,0.189641861,0.134663335
449,P7-1,P8-0,0.038372111,0.089832758,0.090004066,0.253079916
450,C4-1,C3-0,0.106221839,0.130421639,0.093940968,0.180282822
451,C4-1,T7-0,0.046282661,0.087858484,0.118169121,0.105082233
452,C4-1,P7-0,0.085964149,0.09255424,0.058119275,0.034305834
453,C4-1,C4-0,0.11393583,0.068514817,0.173980577,0.15349186
454,C4-1,T8-0,0.096184438,0.144096531,0.156383974,0.04421438
455,C4-1,P8-0,0.103898818,0.244682296,0.073945414,0.085101799
456,T8-1,C3-0,0.10145667,0.264638528,0.140307561,0.182723052
457,T8-1,T7-0,0.14521345,0.082282911,0.126783386,0.056478293
458,T8-1,P7-0,0.114219744,0.205448779,0.123307812,0.087174893
459,T8-1,C4-0,0.204863914,0.123301369,0.109246562,0.171751837
460,T8-1,T8-0,0.172016747,0.092572266,0.133446243,0.101300683
461,T8-1,P8-0,0.125098142,0.127065564,0.039664171,0.099243768
462,P8-1,C3-0,0.15187297,0.065079027,0.016618123,0.09009357
463,P8-1,T7-0,0.082950812,0.132928535,0.113579326,0.031898317
464,P8-1,P7-0,0.044333209,0.064563164,0.06992026,0.063653127
465,P8-1,C4-0,0.107037236,0.070458457,0.193752161,0.097397949
466,P8-1,T8-0,0.128844283,0.118153307,0.170113233,0.074556791
467,P8-1,P8-0,0.097701346,0.111130123,0.065302772,0.088584023
468,C3-1,C3-0,0.012196551,0.044443605,0.07016122,0.025949065
469,C3-1,T7-0,0.237941533,0.039159082,0.092862432,0.093606613
470,C3-1,P7-0,0.145971371,0.129422119,0.083520671,0.049881562
471,C3-1,C4-0,0.067007403,0.041679177,0.029840569,0.041675763
472,C3-1,T8-0,0.098602075,0.030006024,0.101983306,0.060747798
473,C3-1,P8-0,0.13578569,0.090924367,0.082643151,0.041528665
474,T7-1,C3-0,0.024254891,0.053737478,0.029271807,0.03740144
475,T7-1,T7-0,0.115352733,0.035794792,0.138079471,0.146062384
476,T7-1,P7-0,0.10730248,0.10517775,0.075093351,0.076460946
477,T7-1,C4-0,0.072279358,0.088803629,0.034066075,0.038436873
478,T7-1,T8-0,0.07253703,0.087520537,0.036000822,0.05084382
479,T7-1,P8-0,0.14804636,0.13714551,0.065936646,0.034464936
480,P7-1,C3-0,0.055665962,0.093927824,0.105613326,0.122297056
481,P7-1,T7-0,0.244870005,0.105821436,0.082152411,0.053346592
482,P7-1,P7-0,0.149539465,0.109385933,0.056174142,0.069931577
483,P7-1,C4-0,0.042975875,0.072890599,0.08917717,0.041953095
484,P7-1,T8-0,0.117435092,0.094311227,0.093179793,0.056405654
485,P7-1,P8-0,0.127498703,0.079611872,0.10219631,0.132206667
486,C4-1,C3-0,0.095804857,0.031643517,0.035701065,0.071203884
487,C4-1,T7-0,0.149749901,0.063717679,0.024947496,0.094064837
488,C4-1,P7-0,0.118192826,0.138323634,0.046380481,0.041656928
489,C4-1,C4-0,0.073516991,0.090082361,0.049608119,0.053526701
490,C4-1,T8-0,0.056633782,0.101894203,0.073835394,0.043604019
491,C4-1,P8-0,0.064831069,0.179948598,0.036769164,0.065092703
492,T8-1,C3-0,0.039800074,0.138561563,0.09924325,0.074186862
493,T8-1,T7-0,0.0612368,0.121813803,0.063678283,0.12578482
494,T8-1,P7-0,0.103274101,0.241070723,0.085100721,0.039067532
495,T8-1,C4-0,0.105196056,0.149226125,0.054478192,0.075670525
496,T8-1,T8-0,0.037006081,0.086577283,0.044099241,0.175423295
497,T8-1,P8-0,0.029008316,0.155340408,0.124751526,0.107619233
498,P8-1,C3-0,0.091985352,0.041921727,0.093284608,0.04150273
499,P8-1,T7-0,0.194804338,0.050780518,0.048771642,0.053198668
500,P8-1,P7-0,0.083187495,0.125916063,0.073231763,0.064985389
501,P8-1,C4-0,0.077400715,0.096335275,0.065924503,0.161835004
502,P8-1,T8-0,0.071065951,0.045453666,0.065464718,0.045129078
503,P8-1,P8-0,0.045146374,0.109677054,0.030629568,0.029649517
504,C3-1,C3-0,0.073443071,0.085134444,0.046824085,0.085624422
505,C3-1,T7-0,0.090406272,0.06614136,0.082499812,0.093781883
506,C3-1,P7-0,0.065890346,0.060338263,0.093289643,0.105313459
507,C3-1,C4-0,0.067940186,0.020951077,0.053145071,0.107314637
508,C3-1,T8-0,0.068506781,0.042758473,0.2116971,0.101926608
509,C3-1,P8-0,0.070182454,0.07563385,0.129891675,0.14200654
510,T7-1,C3-0,0.094097737,0.178881737,0.10917551,0.09740417
511,T7-1,T7-0,0.132293082,0.039282631,0.148667303,0.08189906
512,T7-1,P7-0,0.054078257,0.040656377,0.253075767,0.107173908
513,T7-1,C4-0,0.080749746,0.226860083,0.089658853,0.120938033
514,T7-1,T8-0,0.083243628,0.141023759,0.164137845,0.046080377
515,T7-1,P8-0,0.058544868,0.164040362,0.123907346,0.109245926
516,P7-1,C3-0,0.119452018,0.042421119,0.151531058,0.053519835
517,P7-1,T7-0,0.14672105,0.144367727,0.135875453,0.132092337
518,P7-1,P7-0,0.119469076,0.226886496,0.078624817,0.173202014
519,P7-1,C4-0,0.03648981,0.051351654,0.060306405,0.101409962
520,P7-1,T8-0,0.061867104,0.074512428,0.230214012,0.129168497
521,P7-1,P8-0,0.140427123,0.108766105,0.188797058,0.119449355
522,C4-1,C3-0,0.074636535,0.183817631,0.06893066,0.149520127
523,C4-1,T7-0,0.141728485,0.096957144,0.055901606,0.046938778
524,C4-1,P7-0,0.092368036,0.134896202,0.067101968,0.072386883
525,C4-1,C4-0,0.083121005,0.138714408,0.295524611,0.153515294
526,C4-1,T8-0,0.046596104,0.054977608,0.171538098,0.091476011
527,C4-1,P8-0,0.111053536,0.049543888,0.061308611,0.114069785
528,T8-1,C3-0,0.084802185,0.15690999,0.035298769,0.038475793
529,T8-1,T7-0,0.096505881,0.058644739,0.066529761,0.118215736
530,T8-1,P7-0,0.109650733,0.192606186,0.111313485,0.060004186
531,T8-1,C4-0,0.071266104,0.045860862,0.124953926,0.115328384
532,T8-1,T8-0,0.083423465,0.026859508,0.1449642,0.156854508
533,T8-1,P8-0,0.079235731,0.112088695,0.111354829,0.061040445
534,P8-1,C3-0,0.104514703,0.110214399,0.202223414,0.071100268
535,P8-1,T7-0,0.128749723,0.12883919,0.054140966,0.065802815
536,P8-1,P7-0,0.034150285,0.073980557,0.113107373,0.199975812
537,P8-1,C4-0,0.141101696,0.025168151,0.083299121,0.043689897
538,P8-1,T8-0,0.050714576,0.12446743,0.031081937,0.065802884
539,P8-1,P8-0,0.017528957,0.124248867,0.056813697,0.064743069
540,C3-1,C3-0,0.12723732,0.086586286,0.052294172,0.060346301
541,C3-1,T7-0,0.122453834,0.15618411,0.089629051,0.095249321
542,C3-1,P7-0,0.112877039,0.09697681,0.045707627,0.085961009
543,C3-1,C4-0,0.154204729,0.115933116,0.044163912,0.201670375
544,C3-1,T8-0,0.171304932,0.159055644,0.126393498,0.174402049
545,C3-1,P8-0,0.143750011,0.220585503,0.093950926,0.138282805
546,T7-1,C3-0,0.105205378,0.097459348,0.013835861,0.100729914
547,T7-1,T7-0,0.066932268,0.086213061,0.0864764,0.131669783
548,T7-1,P7-0,0.07425004,0.052947537,0.042137715,0.062303735
549,T7-1,C4-0,0.074172933,0.048856624,0.118241868,0.267025067
550,T7-1,T8-0,0.087538458,0.118497112,0.119572578,0.259734649
551,T7-1,P8-0,0.123622171,0.168054128,0.0745173,0.245429235
552,P7-1,C3-0,0.093832835,0.067038104,0.131569207,0.03967791
553,P7-1,T7-0,0.129808637,0.048182709,0.12452686,0.202046023
554,P7-1,P7-0,0.136341198,0.074004182,0.049418482,0.045532264
555,P7-1,C4-0,0.179931367,0.059544343,0.094920062,0.089121826
556,P7-1,T8-0,0.147767466,0.016092931,0.068342202,0.127496758
557,P7-1,P8-0,0.136921855,0.067259195,0.102039464,0.11243856
558,C4-1,C3-0,0.144251974,0.051875949,0.108602919,0.08108232
559,C4-1,T7-0,0.05472937,0.091113627,0.028787376,0.081432894
560,C4-1,P7-0,0.073392861,0.106859524,0.054137536,0.094456438
561,C4-1,C4-0,0.064362024,0.037155442,0.057662209,0.164056462
562,C4-1,T8-0,0.09769543,0.066569016,0.03364061,0.128649814
563,C4-1,P8-0,0.110362605,0.214755749,0.074082631,0.127540648
564,T8-1,C3-0,0.05613627,0.114862276,0.080263426,0.103215725
565,T8-1,T7-0,0.07198047,0.058043142,0.075206602,0.047477598
566,T8-1,P7-0,0.116001002,0.143914455,0.109774625,0.054285407
567,T8-1,C4-0,0.081343668,0.048232023,0.049394738,0.180418809
568,T8-1,T8-0,0.09779696,0.034730329,0.074538519,0.037310147
569,T8-1,P8-0,0.116630126,0.08125291,0.148524131,0.135167754
570,P8-1,C3-0,0.036824357,0.085461242,0.16642449,0.067182963
571,P8-1,T7-0,0.012657057,0.098363609,0.205822772,0.054402066
572,P8-1,P7-0,0.075655633,0.197914129,0.081181457,0.037906326
573,P8-1,C4-0,0.052131912,0.167169126,0.072012175,0.065427872
574,P8-1,T8-0,0.092258323,0.185148907,0.09028541,0.09990447
575,P8-1,P8-0,0.137003564,0.274546363,0.092720185,0.029717097
576,C3-1,C3-0,0.112400342,0.125959511,0.02874644,0.030388338
577,C3-1,T7-0,0.055149333,0.076909578,0.088959649,0.050898086
578,C3-1,P7-0,0.098166303,0.127981101,0.086061841,0.053818526
579,C3-1,C4-0,0.088663963,0.055295982,0.022797104,0.057473658
580,C3-1,T8-0,0.120279646,0.093633018,0.108322612,0.0824214
581,C3-1,P8-0,0.178318427,0.151359088,0.032979593,0.059573383
582,T7-1,C3-0,0.032709896,0.09718873,0.071549276,0.068041959
583,T7-1,T7-0,0.030082071,0.046377838,0.0463105,0.067623174
584,T7-1,P7-0,0.062153442,0.066210541,0.186438259,0.095118013
585,T7-1,C4-0,0.042487458,0.038621836,0.028246382,0.07012901
586,T7-1,T8-0,0.044926752,0.029071391,0.113261393,0.063904544
587,T7-1,P8-0,0.050105174,0.050138708,0.055802067,0.087828091
588,P7-1,C3-0,0.047236912,0.074399561,0.044303407,0.095942692
589,P7-1,T7-0,0.042717291,0.022713007,0.047579463,0.093392116
590,P7-1,P7-0,0.065272257,0.075892983,0.046132457,0.057327358
591,P7-1,C4-0,0.130041964,0.103451817,0.194477803,0.043419395
592,P7-1,T8-0,0.107738568,0.058837656,0.041838282,0.043555447
593,P7-1,P8-0,0.094564342,0.026114882,0.098170818,0.039767721
594,C4-1,C3-0,0.047779395,0.115809716,0.028717104,0.059466593
595,C4-1,T7-0,0.066870823,0.099348599,0.093998819,0.065333345
596,C4-1,P7-0,0.12420163,0.040373171,0.048011666,0.086013676
597,C4-1,C4-0,0.143255655,0.10953888,0.104139346,0.086448486
598,C4-1,T8-0,0.158317119,0.067027506,0.102845099,0.118797087
599,C4-1,P8-0,0.075340915,0.054090992,0.033801862,0.056488682
600,T8-1,C3-0,0.026865059,0.038359865,0.071995621,0.027118008
601,T8-1,T7-0,0.048474752,0.113360707,0.188964396,0.022113748
602,T8-1,P7-0,0.078201496,0.029747052,0.177204895,0.059205651
603,T8-1,C4-0,0.066925829,0.033672555,0.120450161,0.077597657
604,T8-1,T8-0,0.047491387,0.109141453,0.265675078,0.060805176
605,T8-1,P8-0,0.076437693,0.090359223,0.092285046,0.101355048
606,P8-1,C3-0,0.026451297,0.091195306,0.075121898,0.076062414
607,P8-1,T7-0,0.048691087,0.050672773,0.068342635,0.029337285
608,P8-1,P7-0,0.068698739,0.019322713,0.060560132,0.046780066
609,P8-1,C4-0,0.072580506,0.064113989,0.051550914,0.070049483
610,P8-1,T8-0,0.139903785,0.065005686,0.082602269,0.094909138
611,P8-1,P8-0,0.092039228,0.090117108,0.062609652,0.127061174
612,C3-1,C3-0,0.07786272,0.090838378,0.102687514,0.03420362
613,C3-1,T7-0,0.078388379,0.059195092,0.053595037,0.046978723
614,C3-1,P7-0,0.047575374,0.05975951,0.081997905,0.058754672
615,C3-1,C4-0,0.055142423,0.132603332,0.039565358,0.04582698
616,C3-1,T8-0,0.103233927,0.04396831,0.089422842,0.052227827
617,C3-1,P8-0,0.086247859,0.068842592,0.04545203,0.039581831
618,T7-1,C3-0,0.09142162,0.078524104,0.054471648,0.048170528
619,T7-1,T7-0,0.134994535,0.015870802,0.04056081,0.108219768
620,T7-1,P7-0,0.101703861,0.009491461,0.078193848,0.08343561
621,T7-1,C4-0,0.064411504,0.1392955,0.095669756,0.071792327
622,T7-1,T8-0,0.088768124,0.087489066,0.038058676,0.061330736
623,T7-1,P8-0,0.080410537,0.105228719,0.048493826,0.037039297
624,P7-1,C3-0,0.100867935,0.02682683,0.034548966,0.061996143
625,P7-1,T7-0,0.104765988,0.033502453,0.039921832,0.07648935
626,P7-1,P7-0,0.100131652,0.034147756,0.160900293,0.041226054
627,P7-1,C4-0,0.050812362,0.098591785,0.087265006,0.095174215
628,P7-1,T8-0,0.098504301,0.056161901,0.050242246,0.111008287
629,P7-1,P8-0,0.101881851,0.113567686,0.052562175,0.155859707
630,C4-1,C3-0,0.179701965,0.042159319,0.064377804,0.063750804
631,C4-1,T7-0,0.069241661,0.042980293,0.052440736,0.125835614
632,C4-1,P7-0,0.211608395,0.033350159,0.080694132,0.06221078
633,C4-1,C4-0,0.068873781,0.033785355,0.150069928,0.044672624
634,C4-1,T8-0,0.16143467,0.045680895,0.078812799,0.068089889
635,C4-1,P8-0,0.203643108,0.036522574,0.104170598,0.087311891
636,T8-1,C3-0,0.150486702,0.063899003,0.023770028,0.04163761
637,T8-1,T7-0,0.080821536,0.048934199,0.03494845,0.160107792
638,T8-1,P7-0,0.180320258,0.039036825,0.057342134,0.09770929
639,T8-1,C4-0,0.020436174,0.06912513,0.059646962,0.041570189
640,T8-1,T8-0,0.05257395,0.033790553,0.034056052,0.056671007
641,T8-1,P8-0,0.15655721,0.049182935,0.07172927,0.098643648
642,P8-1,C3-0,0.091977116,0.082396569,0.059569895,0.064136225
643,P8-1,T7-0,0.050789071,0.034731537,0.084681459,0.050608923
644,P8-1,P7-0,0.115817037,0.045448423,0.039764559,0.062257743
645,P8-1,C4-0,0.033890553,0.028266076,0.066501885,0.049110038
646,P8-1,T8-0,0.08201393,0.027579974,0.02924115,0.095680246
647,P8-1,P8-0,0.095256706,0.034497052,0.05149107,0.061327547
648,C3-1,C3-0,0.098245403,0.032941876,0.069543574,0.023275687
649,C3-1,T7-0,0.184684947,0.075312265,0.043119951,0.116529082
650,C3-1,P7-0,0.092592555,0.057536307,0.070350675,0.037138222
651,C3-1,C4-0,0.091185773,0.079307722,0.042150288,0.057705656
652,C3-1,T8-0,0.083729609,0.048495468,0.155571978,0.069968992
653,C3-1,P8-0,0.137206952,0.031163727,0.140917749,0.139762559
654,T7-1,C3-0,0.186698558,0.055774606,0.078698374,0.063461513
655,T7-1,T7-0,0.117188918,0.025252984,0.06911455,0.190884198
656,T7-1,P7-0,0.134711143,0.063894451,0.037449441,0.09423159
657,T7-1,C4-0,0.088056495,0.104603266,0.087736896,0.048618324
658,T7-1,T8-0,0.128929453,0.070054978,0.190655641,0.097357381
659,T7-1,P8-0,0.207391092,0.056741406,0.119421165,0.102034451
660,P7-1,C3-0,0.18431393,0.033119932,0.040996562,0.040776508
661,P7-1,T7-0,0.091994253,0.022956898,0.029121858,0.075194035
662,P7-1,P7-0,0.128760894,0.066629561,0.096499353,0.061835963
663,P7-1,C4-0,0.154504745,0.111862918,0.108318043,0.065468338
664,P7-1,T8-0,0.205559883,0.020380978,0.090083365,0.093349698
665,P7-1,P8-0,0.202554723,0.070243317,0.055440194,0.051442073
666,C4-1,C3-0,0.118352372,0.133062074,0.100309793,0.117926177
667,C4-1,T7-0,0.091513597,0.204493987,0.079184551,0.068959382
668,C4-1,P7-0,0.097452767,0.091144278,0.041643945,0.152602973
669,C4-1,C4-0,0.177249123,0.080363302,0.055303462,0.085219739
670,C4-1,T8-0,0.138963276,0.097523292,0.100745455,0.061819279
671,C4-1,P8-0,0.124049611,0.106209531,0.143066343,0.064143968
672,T8-1,C3-0,0.160821778,0.047255561,0.022968919,0.127713817
673,T8-1,T7-0,0.087150927,0.135533662,0.05058057,0.041994357
674,T8-1,P7-0,0.05060712,0.066546907,0.081095117,0.14225219
675,T8-1,C4-0,0.210685554,0.062232312,0.038742434,0.063590227
676,T8-1,T8-0,0.175889667,0.085216918,0.054111197,0.056523469
677,T8-1,P8-0,0.149976634,0.087992411,0.111663193,0.055193265
678,P8-1,C3-0,0.178703155,0.030190022,0.046983808,0.057377236
679,P8-1,T7-0,0.11238815,0.18445217,0.063214411,0.034937902
680,P8-1,P7-0,0.041343525,0.080466088,0.11473269,0.181825768
681,P8-1,C4-0,0.187892014,0.114243343,0.058727356,0.08681062
682,P8-1,T8-0,0.140786857,0.067553146,0.044148149,0.171564856
683,P8-1,P8-0,0.147409867,0.116307823,0.137235415,0.142023738
684,C3-1,C3-0,0.123555595,0.085380868,0.043813426,0.132898494
685,C3-1,T7-0,0.128568386,0.090742366,0.162988717,0.132489612
686,C3-1,P7-0,0.05652948,0.059181975,0.027253309,0.14115095
687,C3-1,C4-0,0.036234622,0.021682359,0.086325778,0.084308927
688,C3-1,T8-0,0.19462504,0.068325971,0.045193278,0.035732825
689,C3-1,P8-0,0.062176488,0.037918162,0.131832893,0.104576052
690,T7-1,C3-0,0.151127416,0.09444116,0.075859398,0.080197591
691,T7-1,T7-0,0.061828174,0.020081805,0.11714565,0.114723209
692,T7-1,P7-0,0.101178288,0.048784533,0.060206112,0.066626804
693,T7-1,C4-0,0.209893286,0.057811553,0.057193219,0.091057368
694,T7-1,T8-0,0.052694286,0.041365791,0.06052629,0.054545279
695,T7-1,P8-0,0.131191839,0.036245192,0.075116329,0.056616686
696,P7-1,C3-0,0.10881783,0.044575971,0.055532474,0.034837387
697,P7-1,T7-0,0.085737086,0.080450088,0.137596626,0.060159207
698,P7-1,P7-0,0.081330724,0.013041881,0.080012926,0.037029709
699,P7-1,C4-0,0.132128613,0.039076668,0.016222642,0.082568967
700,P7-1,T8-0,0.08389641,0.114570812,0.082261807,0.075085709
701,P7-1,P8-0,0.069668825,0.112840295,0.065734076,0.119305225
702,C4-1,C3-0,0.053397369,0.108772766,0.121291533,0.158783853
703,C4-1,T7-0,0.075856773,0.079348012,0.165407041,0.12061785
704,C4-1,P7-0,0.083018648,0.097788482,0.176558284,0.074741195
705,C4-1,C4-0,0.024777717,0.041083716,0.052405714,0.04658814
706,C4-1,T8-0,0.049768336,0.118858837,0.096783054,0.036762897
707,C4-1,P8-0,0.025613261,0.156448822,0.115489562,0.121651347
708,T8-1,C3-0,0.023127128,0.087997525,0.172425379,0.058766771
709,T8-1,T7-0,0.04912819,0.067634322,0.201000008,0.067463382
710,T8-1,P7-0,0.040939514,0.041383242,0.15698529,0.046935985
711,T8-1,C4-0,0.073783813,0.033734031,0.077518001,0.109645543
712,T8-1,T8-0,0.038007959,0.070418688,0.021888964,0.084287092
713,T8-1,P8-0,0.064324788,0.111983518,0.052665881,0.084452077
714,P8-1,C3-0,0.056889632,0.062901643,0.157320088,0.069189471
715,P8-1,T7-0,0.072467833,0.072323293,0.255237931,0.101892294
716,P8-1,P7-0,0.078963733,0.068965045,0.139325903,0.033587007
717,P8-1,C4-0,0.116000754,0.032984753,0.040483972,0.084581062
718,P8-1,T8-0,0.083170728,0.082992006,0.021821311,0.074288319
719,P8-1,P8-0,0.101543975,0.153209735,0.052045836,0.07554979
720,C3-1,C3-0,0.060018983,0.076712561,0.275439998,0.05675731
721,C3-1,T7-0,0.07755497,0.055232264,0.2602015,0.042782389
722,C3-1,P7-0,0.137013082,0.14748286,0.059770686,0.062466673
723,C3-1,C4-0,0.143479922,0.041391967,0.068496605,0.055520282
724,C3-1,T8-0,0.111835648,0.025184859,0.070547715,0.10983278
725,C3-1,P8-0,0.23351111,0.117347538,0.071033733,0.134602195
726,T7-1,C3-0,0.139636159,0.059851379,0.225691748,0.051445857
727,T7-1,T7-0,0.167492031,0.065817703,0.093947226,0.030567386
728,T7-1,P7-0,0.24392301,0.029733853,0.062048906,0.101086187
729,T7-1,C4-0,0.213153957,0.086098534,0.186390634,0.039952219
730,T7-1,T8-0,0.147940594,0.030198038,0.209838924,0.076991189
731,T7-1,P8-0,0.172410738,0.070972062,0.114856822,0.048776414
732,P7-1,C3-0,0.17413315,0.074070887,0.091027091,0.137922659
733,P7-1,T7-0,0.150642722,0.086940138,0.083453751,0.096507646
734,P7-1,P7-0,0.193135624,0.074679205,0.05050892,0.107486687
735,P7-1,C4-0,0.180012107,0.044560158,0.058935257,0.061164429
736,P7-1,T8-0,0.093874508,0.092548405,0.060169612,0.043958186
737,P7-1,P8-0,0.131026249,0.040965635,0.083053021,0.037280628
738,C4-1,C3-0,0.162956408,0.13607023,0.043634549,0.050199319
739,C4-1,T7-0,0.101817845,0.243231149,0.0466634,0.014184977
740,C4-1,P7-0,0.096731125,0.162418719,0.125057542,0.107921948
741,C4-1,C4-0,0.182417317,0.143857473,0.103337318,0.065398974
742,C4-1,T8-0,0.205751714,0.078276204,0.075472389,0.078251804
743,C4-1,P8-0,0.10728476,0.074156955,0.096860551,0.11320928
744,T8-1,C3-0,0.099076125,0.138353305,0.148467496,0.166299982
745,T8-1,T7-0,0.079197631,0.148348702,0.082294667,0.05991021
746,T8-1,P7-0,0.076002717,0.072859023,0.083219942,0.068734694
747,T8-1,C4-0,0.129823205,0.073950859,0.165745486,0.052758722
748,T8-1,T8-0,0.082955253,0.048823876,0.098808285,0.077293135
749,T8-1,P8-0,0.087476045,0.049424514,0.045410265,0.04248179
750,P8-1,C3-0,0.144587415,0.180043123,0.072440859,0.069911458
751,P8-1,T7-0,0.10404001,0.164700895,0.042814941,0.062637559
752,P8-1,P7-0,0.208794798,0.081226755,0.107600464,0.074785846
753,P8-1,C4-0,0.136997586,0.036874228,0.098808822,0.114689184
754,P8-1,T8-0,0.105134648,0.198305793,0.120344519,0.191449765
755,P8-1,P8-0,0.141019477,0.083710942,0.025558838,0.111784866
756,C3-1,C3-0,0.039635744,0.046287246,0.068248614,0.04742352
757,C3-1,T7-0,0.092151992,0.053944191,0.124113018,0.101680456
758,C3-1,P7-0,0.052498303,0.037055293,0.064194964,0.113784796
759,C3-1,C4-0,0.088864355,0.094518701,0.018737418,0.168204175
760,C3-1,T8-0,0.053744361,0.033780093,0.043025074,0.06742694
761,C3-1,P8-0,0.031513912,0.02952599,0.061675076,0.029486288
762,T7-1,C3-0,0.074103145,0.145778436,0.08782909,0.02780414
763,T7-1,T7-0,0.069927191,0.038222993,0.042821331,0.040455079
764,T7-1,P7-0,0.015472765,0.023645938,0.068720891,0.050782102
765,T7-1,C4-0,0.069613266,0.04568442,0.094406091,0.149545576
766,T7-1,T8-0,0.027215397,0.028521161,0.081803052,0.073878717
767,T7-1,P8-0,0.039257923,0.094796906,0.133635217,0.058854824
768,P7-1,C3-0,0.01689643,0.060829003,0.108976229,0.082049775
769,P7-1,T7-0,0.031419768,0.093113116,0.045121844,0.047856234
770,P7-1,P7-0,0.089413761,0.078515239,0.087712165,0.080218076
771,P7-1,C4-0,0.137405911,0.026610694,0.071306137,0.069320236
772,P7-1,T8-0,0.041976309,0.018367517,0.140891624,0.026576726
773,P7-1,P8-0,0.059061938,0.184253651,0.075388467,0.094561655
