,channel_1,channel_2,theta,alpha,beta,gamma
103,P8-1,T7-0,0.23469758038604474,0.12246370784821645,0.21626591236850531,0.1519156561408221
104,P8-1,P7-0,0.12466056273100765,0.4784228295737786,0.4194521888232562,0.2240450676309821
105,P8-1,C4-0,0.155984834674852,0.09622328726639733,0.08291007440837762,0.03139039134473743
106,P8-1,T8-0,0.06361881614753652,0.1206545705481994,0.07039459672180713,0.07291622637410726
107,P8-1,P8-0,0.21143105035691387,0.1635170822535707,0.2013212296308802,0.06752154341581215
108,C3-1,C3-0,0.1227467835224528,0.1754101751470842,0.5333205475899941,0.1606525993939929
109,C3-1,T7-0,0.06010582482256738,0.23182889030099366,0.33659510321092856,0.1605530504581206
110,C3-1,P7-0,0.21478760733638272,0.4099294077134792,0.2697852923467617,0.08847827372141336
111,C3-1,C4-0,0.094357252199487,0.21125960294746224,0.35629944197709723,0.2794448282028683
112,C3-1,T8-0,0.06353233504779969,0.2645138888283029,0.4242714563478208,0.13456136478649722
113,C3-1,P8-0,0.12356038497814305,0.31507916854189066,0.2173284260048465,0.1356237824490525
114,T7-1,C3-0,0.1803946009952914,0.2132741874906084,0.4098273655244817,0.1381716063650976
115,T7-1,T7-0,0.20778749871232846,0.17886774206018385,0.2302500518212987,0.17120383286972676
116,T7-1,P7-0,0.1238253035969578,0.3469942725658697,0.2024955221024475,0.08039173128825337
117,T7-1,C4-0,0.04969387638873665,0.08689313018373022,0.2770873777186267,0.2292737786326559
118,T7-1,T8-0,0.11038975152899276,0.10735604948052084,0.3078253383897618,0.11845823050697415
119,T7-1,P8-0,0.12731352409670504,0.1261470798357745,0.1484549069370189,0.2402257210390164
120,P7-1,C3-0,0.1354917651949913,0.2676623922483602,0.4576388485905029,0.13440604201450798
121,P7-1,T7-0,0.20478466969707174,0.1301427221008987,0.1427754393319108,0.1508315121256285
122,P7-1,P7-0,0.1186225478023361,0.3132091607165153,0.17990780469031192,0.09423715327422097
123,P7-1,C4-0,0.0921315346865433,0.11996959929193622,0.10470319562999238,0.14285628381031232
124,P7-1,T8-0,0.22927718867492186,0.09468453522834422,0.13497612116068272,0.13903575500938695
125,P7-1,P8-0,0.1119135241246502,0.13985387203450333,0.0951453709387552,0.4068683997874978
126,C4-1,C3-0,0.1482560035663375,0.4857235737621074,0.21375734588685866,0.1870342960529168
127,C4-1,T7-0,0.20325440804619552,0.1270680978783308,0.1821457738147853,0.236668965157488
128,C4-1,P7-0,0.19281224938431096,0.07656623215368953,0.11426275568557001,0.19553167260482132
129,C4-1,C4-0,0.16185071352680744,0.12296445176468322,0.15158278480125578,0.1991475557852716
130,C4-1,T8-0,0.09375654262597287,0.17336708962225245,0.0877135029148463,0.13243108974168785
131,C4-1,P8-0,0.1280529647150185,0.1369928415424317,0.06769220570054595,0.07115657378559069
132,T8-1,C3-0,0.2034833397458761,0.2261941665402557,0.2348711675494193,0.23352158216017124
133,T8-1,T7-0,0.35452947632358617,0.08742923374299921,0.2919523260537984,0.2316918393897354
134,T8-1,P7-0,0.2263600826721833,0.0986340172394478,0.21300077900693035,0.1380135351481694
135,T8-1,C4-0,0.09536971747748152,0.10326034563261867,0.1786275320378345,0.14792651935830786
136,T8-1,T8-0,0.14612072709014753,0.17699063060594922,0.1450628484950149,0.2588032310389254
137,T8-1,P8-0,0.258931649720501,0.15533333738008095,0.1375322613892077,0.13327501307174028
138,P8-1,C3-0,0.15226894166694555,0.4687175725287164,0.13847417698100234,0.2741721185232686
139,P8-1,T7-0,0.2647581816282016,0.11287378317742405,0.15975481913690304,0.0932209761804545
140,P8-1,P7-0,0.19322409178408914,0.15658003117739022,0.09495871965778536,0.1210112412707214
141,P8-1,C4-0,0.13103706106469426,0.14800157255955576,0.06365486820152086,0.08942507787309306
142,P8-1,T8-0,0.3146993035071715,0.13682072734972148,0.16253196858005287,0.08070486032133505
143,P8-1,P8-0,0.2579121360297045,0.15394442835044686,0.07057915067939481,0.08602708236828592
144,C3-1,C3-0,0.0670687471490763,0.08828924731457445,0.056978855176445235,0.2844584158733517
145,C3-1,T7-0,0.13170768098400845,0.042258694696339735,0.11814957994089235,0.21315116930916864
146,C3-1,P7-0,0.20160579081847474,0.0544651207508066,0.12409381984346028,0.09337903060090907
147,C3-1,C4-0,0.16114350351833687,0.12597183495358527,0.166402220338061,0.1286904750930868
148,C3-1,T8-0,0.16529622271015632,0.06471481080625853,0.13559523732620318,0.15364067389119954
149,C3-1,P8-0,0.20734771690003165,0.0498733935441035,0.09871977615306236,0.1608601708866711
150,T7-1,C3-0,0.06585202588356323,0.2270155936513878,0.0686554342093952,0.1879968322728807
151,T7-1,T7-0,0.1430092550515832,0.28628098393244394,0.1170179094330351,0.24672805400311734
152,T7-1,P7-0,0.15905653798744146,0.11177689209470357,0.13181975194402296,0.10465312836163024
153,T7-1,C4-0,0.1455266487054955,0.2073405858459901,0.11360910748925505,0.2351728853543734
154,T7-1,T8-0,0.1744668288722919,0.21775134001378926,0.12149690091308447,0.051778507700086684
155,T7-1,P8-0,0.0971850875569033,0.09410799812211484,0.16213040314325022,0.0709546651724065
156,P7-1,C3-0,0.05250461265405737,0.2258703064353551,0.12477843703440855,0.09874306392901837
157,P7-1,T7-0,0.0652550909130245,0.10727190488991904,0.07835669630859746,0.2165030009724576
158,P7-1,P7-0,0.23772905665936364,0.03321583880073098,0.049598871273955236,0.15836179626287414
159,P7-1,C4-0,0.14205984088377874,0.0580661713453733,0.05145350106751621,0.05503297498919856
160,P7-1,T8-0,0.18182695642562596,0.1300760180314282,0.10983518584832117,0.12452363055086225
161,P7-1,P8-0,0.14445063602407307,0.15956218763592556,0.1684747864826526,0.13708415291027692
162,C4-1,C3-0,0.034688156886033716,0.06122627218654333,0.1088934041538964,0.08358089497299917
163,C4-1,T7-0,0.04633029061080518,0.09357723361491473,0.19166888847123134,0.3325179625121938
164,C4-1,P7-0,0.08099288846213511,0.053486243522583014,0.09907246392977297,0.19935053894132831
165,C4-1,C4-0,0.050471900844311364,0.08558474954152523,0.1430260738794181,0.09759876968164972
166,C4-1,T8-0,0.17111620269335162,0.16728025093155935,0.07111945488070044,0.059439803036903965
167,C4-1,P8-0,0.06950291685580734,0.22887171473363496,0.11808075844279307,0.05966798096591705
168,T8-1,C3-0,0.09173338496416282,0.0782419930150866,0.13593425369284354,0.2321962864438995
169,T8-1,T7-0,0.08026590722931376,0.12796757571925702,0.030424508334998164,0.06929413476840016
170,T8-1,P7-0,0.10013981310232237,0.014185699859781915,0.0963887096410235,0.11236777598510636
171,T8-1,C4-0,0.10340480245971537,0.21122240779419205,0.09863979516315988,0.25649562440238394
172,T8-1,T8-0,0.1110062086086369,0.13422563873253607,0.04296567576353285,0.1916909278284604
173,T8-1,P8-0,0.09712147075977404,0.17451619520111386,0.07603328805666063,0.08065196011678957
174,P8-1,C3-0,0.0666018168760489,0.05507982190578931,0.06964817208439783,0.07082613433472171
175,P8-1,T7-0,0.03505415439058932,0.06069945359410756,0.06313953619278133,0.09306093454509116
176,P8-1,P7-0,0.3700162365320797,0.07378697201467056,0.06337007760029642,0.06932937046124955
177,P8-1,C4-0,0.037249102628794384,0.04824099184837363,0.0808730264080328,0.13698822231179314
178,P8-1,T8-0,0.07159303587380057,0.04217123702790685,0.07291367431306092,0.03957573871937165
179,P8-1,P8-0,0.01633619035754677,0.0998506098161858,0.08760861506503435,0.03483252220331639
180,C3-1,C3-0,0.132629354485754,0.11227879583199728,0.12247676869443147,0.12433824886380783
181,C3-1,T7-0,0.07899234302627507,0.1204094068819408,0.09733722904344258,0.23770102639956836
182,C3-1,P7-0,0.21627770079963,0.2025395964905437,0.08323715175588163,0.12688887634594806
183,C3-1,C4-0,0.11894290716050998,0.2179339494156127,0.12396029904044092,0.14258712223344994
184,C3-1,T8-0,0.1069676347347771,0.10729257662272368,0.10723144406932072,0.17764177441084286
185,C3-1,P8-0,0.1315187698033423,0.18065526259188533,0.12452449859265008,0.21838854271806246
186,T7-1,C3-0,0.15220367915742092,0.17885843015068167,0.1205604337279349,0.17170493571836168
187,T7-1,T7-0,0.12090473812698414,0.12293832228753418,0.05882846789548485,0.20308177321128612
188,T7-1,P7-0,0.22615186234496434,0.2378482185064777,0.07370835365169373,0.1406581010185945
189,T7-1,C4-0,0.17225814335100373,0.19036553486612606,0.12072933258009524,0.1618865520516055
190,T7-1,T8-0,0.2165590350461303,0.10582282345222076,0.023506711176747973,0.08073212250392027
191,T7-1,P8-0,0.2140724220196472,0.20693451511567532,0.05917934514226044,0.1362764921329602
192,P7-1,C3-0,0.09658464046308783,0.0999318650459928,0.1560000558566351,0.06363106670618869
193,P7-1,T7-0,0.1593378295973378,0.038551299547785176,0.0375125014080538,0.06283114038028513
194,P7-1,P7-0,0.2345365664590761,0.08079723458633929,0.07350346520066041,0.07886715550227788
195,P7-1,C4-0,0.1715445046472683,0.10387039293408944,0.12690148380887234,0.03452546145012174
196,P7-1,T8-0,0.2811328463609077,0.038089330029067316,0.07048809136887764,0.05779308675904515
197,P7-1,P8-0,0.26705980931484063,0.08898325039252962,0.04406319547387743,0.03452419754371187
198,C4-1,C3-0,0.1055233215533698,0.2683845564569945,0.09086495269898894,0.06992374076825636
199,C4-1,T7-0,0.1057070494156807,0.1854717612760509,0.10279670142823896,0.027148223083930514
200,C4-1,P7-0,0.14867155644896576,0.17399730584888384,0.04909133546548077,0.28864560384801125
201,C4-1,C4-0,0.044956636975085014,0.036370262650604376,0.054499636344091884,0.12436180852564155
202,C4-1,T8-0,0.08069926394579585,0.11119230120183156,0.059831692616858036,0.06862328180459551
203,C4-1,P8-0,0.11297228830525598,0.020109591000067387,0.06822532526818248,0.18065541437084776
204,T8-1,C3-0,0.1331634617779445,0.2535958792237105,0.13956795230566368,0.12305254733259252
205,T8-1,T7-0,0.1047584629922168,0.12090899297840192,0.11770850930425013,0.14457163497149386
206,T8-1,P7-0,0.10828097146947734,0.15557144691198274,0.09419757607233196,0.15040041251866715
207,T8-1,C4-0,0.04633287902609708,0.035964105992315795,0.1340226476734521,0.19302816430913716
208,T8-1,T8-0,0.15708922793158733,0.08383238737307676,0.07307888398912707,0.06785154074257096
209,T8-1,P8-0,0.07786860240351427,0.03669454918018841,0.09651056473496736,0.13259199870795102
210,P8-1,C3-0,0.06328126699383385,0.20845105195729552,0.055865975148974775,0.14521802583634275
211,P8-1,T7-0,0.11221497070665476,0.1773798399655745,0.07764726187325018,0.0390965047432324
212,P8-1,P7-0,0.1377375340991581,0.27554469554845484,0.06854692175392849,0.14549161002661448
213,P8-1,C4-0,0.05278246991268574,0.05419808525746885,0.07681700191298269,0.07377140804149594
214,P8-1,T8-0,0.2310513230301184,0.0930164066009448,0.04072639192898303,0.10374444763978273
215,P8-1,P8-0,0.16045176891281365,0.07300528370135015,0.032213480815009986,0.17371770793659336
216,C3-1,C3-0,0.052436935120672205,0.0991954086789422,0.16164078493027886,0.09100034640521296
217,C3-1,T7-0,0.08196739222129952,0.20946071144771186,0.1469005147173637,0.14041731357842285
218,C3-1,P7-0,0.11400520745965888,0.10659201450268194,0.06403459371589322,0.11720273801421564
219,C3-1,C4-0,0.1753950693455025,0.05708245744682939,0.17598784397606476,0.125386951790345
220,C3-1,T8-0,0.13646583730974726,0.07573590992911762,0.3367995016051238,0.16676123885564714
221,C3-1,P8-0,0.09421325758554652,0.092892887307209,0.3631497822007752,0.2699746428114221
222,T7-1,C3-0,0.2089070386676072,0.062023760258891975,0.14292239950056726,0.08996385304279134
223,T7-1,T7-0,0.05630466113421016,0.0979381521815644,0.14235130864835654,0.07026814952051293
224,T7-1,P7-0,0.1560802180577026,0.0459957427249615,0.12519999751075347,0.15194925977151388
225,T7-1,C4-0,0.23911047518711584,0.05157934902964097,0.1605854540483253,0.13920902480368516
226,T7-1,T8-0,0.1192483174868958,0.061219375280416675,0.3256086200583285,0.16545445437201536
227,T7-1,P8-0,0.10836525754759893,0.04229725485016735,0.3445146911378898,0.18479692563540845
228,P7-1,C3-0,0.06805249435902302,0.13795876905452228,0.15730446337010107,0.11940043211572972
229,P7-1,T7-0,0.02013693716866456,0.20261202081454094,0.15971053556678982,0.11102689453164917
230,P7-1,P7-0,0.07160385327608318,0.08429944580759755,0.09890708079370893,0.21993404624957874
231,P7-1,C4-0,0.1472336730281502,0.13332115537551642,0.11447602334893105,0.2177352022474804
232,P7-1,T8-0,0.13484547602147814,0.08637042793137313,0.1917633827921764,0.13850590114823094
233,P7-1,P8-0,0.13005089060153638,0.04256202703707681,0.2944233490186408,0.13059099034132124
234,C4-1,C3-0,0.20517746096330533,0.1917693586817376,0.13773130777850426,0.07652518566486326
235,C4-1,T7-0,0.17213868430055065,0.07567763470676822,0.07174595081591592,0.07394869953647093
236,C4-1,P7-0,0.07383123027391758,0.12385416717062435,0.3625426423543917,0.08734762459999551
237,C4-1,C4-0,0.14480446126034285,0.09027602246479996,0.1869512342172866,0.12285978870400008
238,C4-1,T8-0,0.13924588229576487,0.030037496582261142,0.058932298358655814,0.11732083075209546
239,C4-1,P8-0,0.09255101576050297,0.3320624235410471,0.24499060443701065,0.10513981613230604
240,T8-1,C3-0,0.12888933840741454,0.0605575282367978,0.1567541955996519,0.08831068798241469
241,T8-1,T7-0,0.07759875014891343,0.12085273781061652,0.10627004944414037,0.05054251857162577
242,T8-1,P7-0,0.08313991647625088,0.024899655927887086,0.33065104251063626,0.10514310310890652
243,T8-1,C4-0,0.093853631879738,0.03779155619587665,0.06619567610800522,0.230544699474796
244,T8-1,T8-0,0.0853184023963502,0.022167549635383508,0.06689244360122402,0.1549514695048722
245,T8-1,P8-0,0.06659827281155642,0.34967088183198464,0.2634705525448057,0.22050697993506005
246,P8-1,C3-0,0.11873737936104575,0.0400307675300457,0.21333713284457065,0.09073960785086377
247,P8-1,T7-0,0.052363479536060485,0.03960236561377549,0.05550997129356187,0.08951741861774762
248,P8-1,P7-0,0.07868395332512151,0.054285872008841454,0.3226072019864117,0.09193924103529512
249,P8-1,C4-0,0.1015677137807046,0.11236037525198717,0.061857534240392725,0.07227622640674278
250,P8-1,T8-0,0.06549718778321012,0.1155009311335254,0.05697424462470066,0.07985300478607868
251,P8-1,P8-0,0.16964927192172904,0.2390874267917626,0.16606387399044004,0.16324841893665432
252,C3-1,C3-0,0.1101448475700741,0.01653503872444422,0.06962804725092121,0.1667941648399985
253,C3-1,T7-0,0.13707541054286984,0.10286294850764482,0.08564717533643887,0.13767469105755262
254,C3-1,P7-0,0.1813377252056964,0.08642340543656232,0.1734471390554191,0.25306094137772434
255,C3-1,C4-0,0.09987290104238926,0.056178763995445184,0.029726118589049087,0.10241842829519313
256,C3-1,T8-0,0.1167855892313371,0.05874349353993609,0.03768693913434363,0.08453871245061606
257,C3-1,P8-0,0.11910392478787872,0.1452929712749669,0.11997222862444898,0.10874377724287154
258,T7-1,C3-0,0.22270751556913015,0.14530933770614296,0.06012891453965207,0.10529740577846504
259,T7-1,T7-0,0.17198163008014355,0.17825416223110158,0.14234019731997466,0.08894960122492808
260,T7-1,P7-0,0.1297094384852545,0.03536216888402592,0.18589680517980076,0.16354835233325807
261,T7-1,C4-0,0.04988632184411703,0.07649452043797354,0.024702060782542726,0.10262354807949403
262,T7-1,T8-0,0.06070252115659314,0.18985809088927152,0.06251225655490328,0.07877926535549422
263,T7-1,P8-0,0.06748099088606578,0.08907938016286991,0.08051839919442681,0.07709057052433703
264,P7-1,C3-0,0.07127795453128087,0.07688447349746097,0.017789886847887855,0.14941612102124258
265,P7-1,T7-0,0.06725158034677609,0.1627326909309869,0.13239868728581,0.036696720057979366
266,P7-1,P7-0,0.10861409147748803,0.07483577461035447,0.11144229448117696,0.3124361100570797
267,P7-1,C4-0,0.136392861843429,0.15070463869007245,0.044688909065749766,0.14433544720252725
268,P7-1,T8-0,0.1970371073708936,0.2826191455334143,0.10859600590008099,0.1164287100108185
269,P7-1,P8-0,0.1801875382571078,0.031418208578512616,0.12044309960016192,0.1093138495653031
270,C4-1,C3-0,0.20698820920365246,0.04942896829071245,0.11381638712029435,0.13472171703758895
271,C4-1,T7-0,0.12282778395762517,0.054750947875872064,0.2539490023314627,0.1038713727888476
272,C4-1,P7-0,0.09244246621183733,0.05018662333980706,0.11904669368703093,0.17813471730713554
273,C4-1,C4-0,0.11947873156909765,0.25030578226355393,0.13705106177214485,0.15996820360564049
274,C4-1,T8-0,0.14898730879356573,0.2692643500613756,0.3163452359336896,0.2548352870068085
275,C4-1,P8-0,0.14422179193759682,0.08496043682747996,0.12680267891046365,0.1740105351733888
276,T8-1,C3-0,0.10332061839805198,0.053546313355360906,0.049071447345204834,0.11248312936985512
277,T8-1,T7-0,0.06645839583523426,0.0632844289697908,0.2311505705540297,0.23558263269843985
278,T8-1,P7-0,0.0952387509840648,0.06367994180313148,0.058678464394990075,0.12785619418726696
279,T8-1,C4-0,0.05111196309242988,0.07691160166509585,0.13667037712643182,0.08665272203253685
280,T8-1,T8-0,0.10192050569550422,0.06679616541432107,0.12320044778685385,0.1002343001520358
281,T8-1,P8-0,0.08949363381977936,0.1719096793196464,0.03962903466965343,0.16763510966447415
282,P8-1,C3-0,0.1384797239347607,0.0809895456317564,0.10210638130854854,0.24896054868634385
283,P8-1,T7-0,0.11233071727459064,0.03754326314528306,0.08140519620382232,0.06717946989021292
284,P8-1,P7-0,0.11700568554068655,0.07850507427022106,0.04390519873392616,0.13951692876582208
285,P8-1,C4-0,0.11034741611574957,0.15763366313008353,0.11448904353716224,0.0721899128880001
286,P8-1,T8-0,0.23682452118246244,0.19154668167832276,0.2217747325533056,0.2860477992299956
287,P8-1,P8-0,0.20303926253630716,0.0830404484048906,0.1020612938499536,0.13262409922759186
288,C3-1,C3-0,0.3850726236566913,0.04140730274936378,0.051533920205894486,0.1364440028409331
289,C3-1,T7-0,0.4723343705561934,0.072693759944394,0.06773130825753794,0.05202628357335791
